Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата	Тип даты
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2020-10-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2020-07-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2020-04-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2020-01-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2019-10-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2019-07-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2019-04-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2019-01-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2018-10-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2018-07-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2018-04-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2018-01-01	q
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2020-01-01	y
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2019-01-01	y
54.12309	37.58621	Тульский Государственный Музей Оружия	ул. Октябрьская, 2 Кремль, Тула 300026 Россия	Достопримечательности	Культурные объекты	2018-01-01	y
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2020-10-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2020-07-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2020-04-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2020-01-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2019-10-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2019-07-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2019-04-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2019-01-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2018-10-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2018-07-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2018-04-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2018-01-01	q
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2020-01-01	y
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2019-01-01	y
53.96754	38.54155	Водонапорная башня	ул. Бессолова, Кимовск Россия	Достопримечательности	Культурные объекты	2018-01-01	y
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2020-10-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2020-07-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2020-04-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2020-01-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2019-10-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2019-07-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2019-04-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2019-01-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2018-10-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2018-07-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2018-04-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2018-01-01	q
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2020-01-01	y
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2019-01-01	y
54.704453	37.557236	Музей-усадьба А.Т. Болотова Дворяниново	Тульская область, Заокский район, деревня Дворяниново, Дворяниново Россия	Достопримечательности	Культурные объекты	2018-01-01	y
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2020-10-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2020-07-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2020-04-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2020-01-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2019-10-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2019-07-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2019-04-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2019-01-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2018-10-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2018-07-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2018-04-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2018-01-01	q
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2020-01-01	y
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2019-01-01	y
54.19215	37.62333	Ёжик на грибной поляне	ул. Менделеевская, 8, Тула 300041 Россия	Достопримечательности	Культурные объекты	2018-01-01	y
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2020-10-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2020-07-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2020-04-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2020-01-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2019-10-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2019-07-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2019-04-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2019-01-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2018-10-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2018-07-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2018-04-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2018-01-01	q
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2020-01-01	y
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2019-01-01	y
53.9819	38.164745	Свято-успенский храм	Успенская, 12, Узловая 301605 Россия	Достопримечательности	Культурные объекты	2018-01-01	y
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2020-10-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2020-07-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2020-04-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2020-01-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2019-10-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2019-07-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2019-04-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2019-01-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2018-10-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2018-07-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2018-04-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2018-01-01	q
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2020-01-01	y
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2019-01-01	y
53.98215	38.15757	Сквер имени Завенягина	ул. Беклемищева, Узловая Россия	Достопримечательности	Парки	2018-01-01	y
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2020-10-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2020-07-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2020-04-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2020-01-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2019-10-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2019-07-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2019-04-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2019-01-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2018-10-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2018-07-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2018-04-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2018-01-01	q
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2020-01-01	y
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2019-01-01	y
53.94139	36.68988	Музей Филимоновская игрушка	ул. Сильверстова, 11, Одоев 301440 Россия	Достопримечательности	Музеи	2018-01-01	y
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2020-10-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2020-07-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2020-04-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2020-01-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2019-10-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2019-07-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2019-04-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2019-01-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2018-10-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2018-07-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2018-04-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2018-01-01	q
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2020-01-01	y
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2019-01-01	y
54.19215	37.62333	Свято-Успенский кафедральный собор	ул. Менделеевская, 13Л, Тула 300041 Россия	Достопримечательности	Культурные объекты	2018-01-01	y
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2020-10-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2020-07-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2020-04-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2020-01-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2019-10-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2019-07-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2019-04-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2019-01-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2018-10-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2018-07-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2018-04-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2018-01-01	q
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2020-01-01	y
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2019-01-01	y
54.09619	37.569477	Козлова засека	ул. Льва Толстого, д. 1, Тула 300910 Россия	Достопримечательности	Музеи	2018-01-01	y
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2020-10-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2020-07-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2020-04-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2020-01-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2019-10-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2019-07-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2019-04-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2019-01-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2018-10-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2018-07-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2018-04-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2018-01-01	q
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2020-01-01	y
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2019-01-01	y
53.623516	38.675365	Музей и мемориал героям Куликовской битвы	Монастырщино Россия	Достопримечательности	Музеи	2018-01-01	y
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2020-10-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2020-07-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2020-04-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2020-01-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2019-10-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2019-07-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2019-04-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2019-01-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2018-10-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2018-07-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2018-04-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2018-01-01	q
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2020-01-01	y
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2019-01-01	y
54.208576	37.619434	Тульский Экзотариум	Октябрьская улица, д. 26, Центральный парк культуры и отдыха г.Тулы, строение 10, Тула 300002 Россия	Отдых/развлечения/спорт	Развлечения	2018-01-01	y
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2020-10-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2020-07-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2020-04-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2020-01-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2019-10-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2019-07-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2019-04-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2019-01-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2018-10-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2018-07-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2018-04-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2018-01-01	q
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2020-01-01	y
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2019-01-01	y
53.77154	38.13925	Богородицкий дворец-музей и парк	территория парка, д. 1, Богородицк 301832 Россия	Достопримечательности	Культурные объекты	2018-01-01	y
54.014614	38.287766	Drova	Трудовые резервы / Бережного 42/11, Новомосковск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.014614	38.287766	Drova	Трудовые резервы / Бережного 42/11, Новомосковск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.014614	38.287766	Drova	Трудовые резервы / Бережного 42/11, Новомосковск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.014614	38.287766	Drova	Трудовые резервы / Бережного 42/11, Новомосковск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.014614	38.287766	Drova	Трудовые резервы / Бережного 42/11, Новомосковск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.014614	38.287766	Drova	Трудовые резервы / Бережного 42/11, Новомосковск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.014614	38.287766	Drova	Трудовые резервы / Бережного 42/11, Новомосковск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.014614	38.287766	Drova	Трудовые резервы / Бережного 42/11, Новомосковск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.014614	38.287766	Drova	Трудовые резервы / Бережного 42/11, Новомосковск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
