category,city,name,region,subcategory,tags
Отели,Отели Москвы,Хостел Олимпийский 22,Москва,,
Отели,Отели Москвы,Custos Hotel Tverskaya,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Moscow Holiday Hotel,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Отель ""Елоховский""",Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Кирпич,Москва,,
Отели,Отели Москвы,Винегрет Хостeл,Москва,,
Отели,Отели Москвы,Хостел Кремлевские Огни,Москва,,
Отели,Отели Москвы,"АПАРТАМЕНТЫ DA! ARBAT, 11",Москва,,
Отели,Отели Москвы,"Хостел ""Сафари""",Москва,,
Отели,Отели Москвы,Багратион,Москва,,
Отели,Отели Москвы,Холидей Инн Москва Виноградово,Москва,,
Отели,Отели Москвы,Отель Клуб Корстон Москва,Москва,,
Отели,Отели Москвы,Гостиница KristInn,Москва,,
Отели,Отели Москвы,Комрад Хостел,Москва,,
Отели,Отели Москвы,Ботанист,Москва,,
Отели,Отели Москвы,ALL MUSIC #1 Хостел Маяковская,Москва,,
Отели,Отели Москвы,Park Inn by Radisson Измайлово Москва,Москва,,
Отели,Отели Москвы,Jedi Хостел,Москва,,
Отели,Отели Москвы,Хостел Нетизен,Москва,,
Отели,Отели Москвы,Райкин Плаза,Москва,,
Отели,Отели Москвы,Отель PEOPLE Лофт Тверская,Москва,,
Отели,Отели Москвы,Исторический отель Советский (гостиница Советская),Москва,,
Отели,Отели Москвы,Отель Борис Годунов,Москва,,
Отели,Отели Москвы,Ананас,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Мини-отель ""Старая Москва""",Москва,,
Отели,Отели Москвы,Слипбокс Отель Тверская,Москва,,
Отели,Отели Москвы,Depo,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Мини-отель  Тверская 12,Москва,,
Отели,Отели Москвы,Российские апартаменты на Ленивке,Москва,,
Отели,Отели Москвы,ID Хостел,Москва,,
Отели,Отели Москвы,Хостел Garden,Москва,,
Отели,Отели Москвы,Мама Ро Апартаменты,Москва,,
Отели,Отели Москвы,"Гостиница ""Державная""",Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,V Hotel,Москва,,
Отели,Отели Москвы,Гостиница Оксана,Москва,,
Отели,Отели Москвы,Чемодановъ,Москва,,
Отели,Отели Москвы,Отель ПАРКОФФ,Москва,,
Отели,Отели Москвы,Хостел Айкон,Москва,,
Отели,Отели Москвы,Unity Bay Hostel,Москва,,
Отели,Отели Москвы,"""3 Пингвина"" на Пятницкой хостел",Москва,,
Отели,Отели Москвы,Centeral Hotel & Hostel,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Отель ""Филадельфия""",Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,отель Циркус,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Сити,Москва,,
Отели,Отели Москвы,Апарт-отель НАУМОВ,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Вояж Парк,Москва,,
