category,city,name,region,subcategory,tags
Рестораны,Нижний Новгород,Вирджиния Lounge Bar,Нижегородская область,,Бар
Рестораны,Дзержинск,Бургер Кинг,Нижегородская область,,
Рестораны,Заволжье,Sushimin New York,Нижегородская область,,
Рестораны,Нижний Новгород,Smoke House,Нижегородская область,,
Рестораны,Пыра ,Кекс,Нижегородская область,,
Рестораны,Нижний Новгород,"Кафе ""7 звезд""",Нижегородская область,,
Рестораны,Нижний Новгород,Кураж,Нижегородская область,,Кафе
Рестораны,Нижний Новгород,Иком,Нижегородская область,,
Рестораны,Нижний Новгород,Sushi Тория,Нижегородская область,,
Рестораны,Нижний Новгород,Филадельфия,Нижегородская область,,
Рестораны,Нижний Новгород,Beer'ka,Нижегородская область,,
Рестораны,Саваслейка,Высота,Нижегородская область,,
Рестораны,Нижний Новгород,У Бани,Нижегородская область,,
Рестораны,Нижний Новгород,Боро-Бургер,Нижегородская область,,
Рестораны,Нижний Новгород,Салют,Нижегородская область,,
Рестораны,Нижний Новгород,Ностальжи,Нижегородская область,,
Рестораны,Нижний Новгород,Орион,Нижегородская область,,"Бар,Паб"
Рестораны,Бор,Пиццерия Соренто,Нижегородская область,,
Рестораны,Нижний Новгород,6 звезд,Нижегородская область,,
Рестораны,Нижний Новгород,Кинотеатр Сормовский,Нижегородская область,,
Рестораны,Нижний Новгород,Блинкоff,Нижегородская область,,
Рестораны,Нижний Новгород,Villa Rosa,Нижегородская область,,
Рестораны,Нижний Новгород,Halli Galli,Нижегородская область,,
Рестораны,Нижний Новгород,Terrace Premio,Нижегородская область,,
Рестораны,Нижний Новгород,Мир пиццы,Нижегородская область,,
Рестораны,Нижний Новгород,Парадиз,Нижегородская область,,
Рестораны,Нижний Новгород,Нипалки,Нижегородская область,,
Рестораны,Нижний Новгород,Без крыши,Нижегородская область,,
Рестораны,Нижний Новгород,Две комнаты,Нижегородская область,,
Рестораны,Нижний Новгород,Пивчик,Нижегородская область,,Паб
Рестораны,Нижний Новгород,Квартал,Нижегородская область,,
Рестораны,Нижний Новгород,Пиццатто!,Нижегородская область,,
Рестораны,Нижний Новгород,Островок,Нижегородская область,,Кафе
Рестораны,Нижний Новгород,Соула,Нижегородская область,,
Рестораны,Нижний Новгород,Лекс,Нижегородская область,,
Рестораны,Дзержинск,ПолАкс,Нижегородская область,,
Рестораны,Нижний Новгород,Атлас,Нижегородская область,,
Рестораны,Дзержинск,Какаду,Нижегородская область,,Кафе
Рестораны,Нижний Новгород,Luna Lounge,Нижегородская область,,Бар
Рестораны,Арзамас,"Кафе ""Bubble Bar""",Нижегородская область,,
Рестораны,Нижний Новгород,Фридом,Нижегородская область,,Паб
Рестораны,Нижний Новгород,Домино,Нижегородская область,,
Рестораны,Нижний Новгород,Санта-Мария,Нижегородская область,,
Рестораны,Нижний Новгород,Бурлак,Нижегородская область,,
Рестораны,Нижний Новгород,Петровский,Нижегородская область,,
Рестораны,Нижний Новгород,Розмарин,Нижегородская область,,
Рестораны,Нижний Новгород,Кафе Имбирь,Нижегородская область,,
Рестораны,Нижний Новгород,Кофейная Комната,Нижегородская область,,
Рестораны,Дзержинск,Домино,Нижегородская область,,
Рестораны,Нижний Новгород,Мир пиццы,Нижегородская область,,
Рестораны,Нижний Новгород,Брассерия Нуаж,Нижегородская область,,
Рестораны,Нижний Новгород,Ватрушка,Нижегородская область,,
Рестораны,Нижний Новгород,Волжская Шаурма,Нижегородская область,,
Рестораны,Кстово,Макдоналдс,Нижегородская область,,
Рестораны,Нижний Новгород,Time Ball,Нижегородская область,,
Рестораны,Семенов,Хохлома,Нижегородская область,,
Рестораны,Нижний Новгород,Спарта,Нижегородская область,,
Рестораны,Нижний Новгород,Печка,Нижегородская область,,
Рестораны,Бор,Суши Мин,Нижегородская область,,
Рестораны,Нижний Новгород,Край света,Нижегородская область,,
Рестораны,Нижний Новгород,Солти Салмон,Нижегородская область,,"Бар,Паб"
Рестораны,Нижний Новгород,Черная пантера,Нижегородская область,,
Рестораны,Бор,Волга,Нижегородская область,,
Рестораны,Нижний Новгород,Женева,Нижегородская область,,
Рестораны,Нижний Новгород,Кебаб Сити,Нижегородская область,,
Рестораны,Нижний Новгород,Шалом,Нижегородская область,,
Рестораны,Городец,Ресторан Рублевъ,Нижегородская область,,
Рестораны,Бор,ProSushi,Нижегородская область,,
Рестораны,Нижний Новгород,Африка,Нижегородская область,,
Рестораны,Нижний Новгород,Источник,Нижегородская область,,
