category,city,name,region,subcategory,tags
Рестораны,Рестораны Москвы,BeerNation,Москва,,
Рестораны,Рестораны Москвы,Кафе Блан де Блан,Москва,,
Рестораны,Рестораны Москвы,Бобры и Утки,Москва,,"Бар,Кафе"
Рестораны,Рестораны Москвы,Питчер Паб,Москва,,Бар
Рестораны,Рестораны Москвы,Депо Moscow,Москва,,
Рестораны,Рестораны Москвы,[KU:] Рамен Изакая Бар,Москва,,
Рестораны,Рестораны Москвы,Петрович,Москва,,Бар
Рестораны,Рестораны Москвы,Mr. Ливанец,Москва,,
Рестораны,Рестораны Москвы,Кухня Полли,Москва,,
Рестораны,Рестораны Москвы,Бар-ресторан СЧАСТЬЕ на Крыше,Москва,,
Рестораны,Рестораны Москвы,Сахалин,Москва,,
Рестораны,Рестораны Москвы,15/17 Bar&Grill,Москва,,
Рестораны,Рестораны Москвы,Хачапури,Москва,,
Рестораны,Рестораны Москвы,Wine Religion Вино и Гастробар,Москва,,
Рестораны,Рестораны Москвы,Bar 25:45,Москва,,
Рестораны,Рестораны Москвы,Старая Башня,Москва,,
Рестораны,Рестораны Москвы,Вареничная №1,Москва,,
Рестораны,Рестораны Москвы,Корчма Тарас Бульба,Москва,,
Рестораны,Рестораны Москвы,Политех,Москва,,Бар
Рестораны,Рестораны Москвы,Rustic,Москва,,Фастфуд
Рестораны,Рестораны Москвы,Porosello,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Hite,Москва,,
Рестораны,Рестораны Москвы,Pizzamento Kolomenskoe,Москва,,
Рестораны,Рестораны Москвы,Булошная,Москва,,
Рестораны,Рестораны Москвы,Му-Му,Москва,,Фастфуд
Рестораны,Рестораны Москвы,Ресторан КОРЁ,Москва,,
Рестораны,Рестораны Москвы,Рассольников,Москва,,
Рестораны,Рестораны Москвы,"Ресторан ""На Мосфильмовской""",Москва,,
Рестораны,Рестораны Москвы,Авокадо,Москва,,
Рестораны,Рестораны Москвы,Золотая Бухара,Москва,,
Рестораны,Рестораны Москвы,Beer Happens,Москва,,Бар
Рестораны,Рестораны Москвы,Мэри Джейн,Москва,,
Рестораны,Рестораны Москвы,Образ жизни,Москва,,Паб
Рестораны,Рестораны Москвы,Винный базар,Москва,,Бар
Рестораны,Рестораны Москвы,Ресторан  #СИБИРЬСИБИРЬ,Москва,,
Рестораны,Рестораны Москвы,Mandyʼs Apothecary Irish Pub,Москва,,
Рестораны,Рестораны Москвы,The Tipsy Pub,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Delicatessen,Москва,,Бар
Рестораны,Рестораны Москвы,Му-Му,Москва,,Фастфуд
Рестораны,Рестораны Москвы,Тильда,Москва,,
Рестораны,Рестораны Москвы,MOS Gastronomic Smart & Casual,Москва,,
Рестораны,Рестораны Москвы,Долма,Москва,,
Рестораны,Рестораны Москвы,Бар Черновар,Москва,,Бар
Рестораны,Рестораны Москвы,Траттория Венеция,Москва,,
Рестораны,Рестораны Москвы,Ресторан Паризьен,Москва,,
Рестораны,Рестораны Москвы,В ТЕМНОТЕ?!,Москва,,
Рестораны,Рестораны Москвы,Тануки,Москва,,
Рестораны,Рестораны Москвы,Cook'kareku,Москва,,Кафе
Рестораны,Рестораны Москвы,Osteria Mario,Москва,,
Рестораны,Рестораны Москвы,Krombacher Beer Kitchen,Москва,,Бар
Рестораны,Рестораны Москвы,Никита,Москва,,
Рестораны,Рестораны Москвы,Террин,Москва,,
Рестораны,Рестораны Москвы,IL Pizzaiolo,Москва,,
Рестораны,Рестораны Москвы,Бар «Стрелка»,Москва,,Бар
Рестораны,Рестораны Москвы,Кафе Есть хинкали & Пить вино,Москва,,
Рестораны,Рестораны Москвы,Ресторан Бабель,Москва,,
Рестораны,Рестораны Москвы,Страна которой нет,Москва,,
Рестораны,Рестораны Москвы,Старбакс,Москва,,"Кафе,Фастфуд"
Рестораны,Рестораны Москвы,Хинкальная на Щепкина,Москва,,
Рестораны,Рестораны Москвы,Кофемания,Москва,,Кафе
Рестораны,Рестораны Москвы,Брассери Ламбик,Москва,,
Рестораны,Рестораны Москвы,Бирмаркет,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Белфаст,Москва,,Паб
Рестораны,Рестораны Москвы,Jacky Jacky,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Стражек,Москва,,
Рестораны,Рестораны Москвы,Апрель,Москва,,
Рестораны,Рестораны Москвы,Ресторан Братья Третьяковы,Москва,,
Рестораны,Рестораны Москвы,800C Contemporary Steak,Москва,,
Рестораны,Рестораны Москвы,Виват Пицца,Москва,,
Рестораны,Рестораны Москвы,Романов,Москва,,
Рестораны,Рестораны Москвы,Пиросмани,Москва,,
Рестораны,Рестораны Москвы,Сытый Лось,Москва,,
