Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
58.52704	31.26147	Кафе Премиум	ул. Германа, 29, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53421	31.30735	Ресторан "Лимузин"	ул. Студенческая, д.31, Великий Новгород 173014 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.54465	31.31647	Бавария	Якова Павлова, 1, Великий Новгород 173011 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.5652	31.2816	Корсар	Щусева, 9а/1, Великий Новгород 173008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.51726	31.25683	Пикник	Прусская, 15 к2, Великий Новгород 173007 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.12077	30.31298	Суши Фуд	ул. Ленина, 6, Сольцы 175040 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.97898	33.25716	Место. Валдай	Февральская, 3, Валдай 175400 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.97512	33.25374	Кафе Уездное	ул. Карла Маркса, 5А, Валдай 175400 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53136	31.242842	Lucky Star	ул. Ломоносова, 29, Великий Новгород Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.9929	31.35088	Кафе Анабель	Трибуны ул., 6, Старая Русса 175202 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.54072	31.26859	Иль-де-Франс	ул. Великая,д. 22, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.48556	31.27918	Исток	Юрьевское шоссе, 18, Великий Новгород 173007 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.538445	31.266008	Клуб ПАПА БАР	Чудовская, 4, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.51617	31.28572	Тройка	Большая Московская, 106а, Великий Новгород 173020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.51617	31.28572	Погребок Флинта	Московская, 10, Великий Новгород 173020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.533	31.29828	Русский лес	Московская, 55, Великий Новгород 173014 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52391	31.25871	Кингс Шаверма	Псковская, 47а, Великий Новгород 173009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.515263	31.238043	Жар-птица	Октябрьская, 3, Великий Новгород 173002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52735	31.30128	Аленушка	Народная, 8а, Великий Новгород 173014 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.54464	31.3067	Астролинк	Державина, 13, Великий Новгород 173020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.998974	31.35421	Суши Фуд	ул. Поперечная, 28, Старая Русса 175202 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.54337	31.2509	Кубышка	Александра Корсунова проспект, 14в, Великий Новгород 173016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.28121	32.444675	Папина Дача	дом 18, Долгий Мост 175460 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.99739	31.3616	Граф Муравьев	ул. Минеральная, д. 62, курорт «Старая Русса», корпус 10, Старая Русса Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.2103	30.71904	Престиж	ул Советская 2, Шимск 174150 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
59.12489	31.67124	Кабуки	ул. Титова, 8, Чудово 174210 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.51617	31.28572	На Славне	Большая Московская, 18, Великий Новгород 173000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.54319	31.24386	Пляж Мармелад	ул. Ломоносова 29 ТРЦ Мармелад, 4 этаж, Великий Новгород 173016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52589	31.27429	Трансвит	Большая Санкт-Петербургская, 51, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52589	31.27429	KFC	Большая Санкт-Петербургская, 25, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.528492	31.271431	Старый Замок	Большая Санкт-Петербургская, 11, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.98541	31.37387	Ресторан Визави	ул.Минеральная 59А Гостиница Визави, Старая Русса Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.973946	33.267433	Тропикана	ул. Молотковская, 2, Валдай 175400 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52304	31.24655	Шарлотка	Нехинская, 30а, Великий Новгород 173021 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53638	31.29192	Ресторан Береста (отель Береста Палас)	ул. Студенческая, 2, Великий Новгород Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52693	31.272936	Джаганнат	ул. Б.С.-Петербургская, д.5, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.55272	31.26611	Бест Тайм Ресторан & бар	Сырковское шоссе, 2А Колмово Сити, Великий Новгород 173008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.386047	33.901646	Майкрофт паб	пл. Спасская, 1, Боровичи Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.926888	33.583893	Полпути	368 км трассы М-10, Едрово 175429 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.532753	31.260357	Кафе-гостевая Варенье	ул. Германа, д. 25, Великий Новгород 173000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53638	31.29192	Казинаки-Сити	Студенческая, 2, Великий Новгород 173020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52508	31.27169	Plaza	Новолучанская, 7, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.519974	31.28452	Харчевня Ганзейский погребок	Ул. Дворцовая, 1, Великий Новгород Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52277	31.29179	Бриг	Фёдоровский ручей, 2/13 к1, Великий Новгород 173004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53821	31.222952	Охотничьи байки	Зелинского, 37, Великий Новгород 173025 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52589	31.27429	City	Большая Санкт-Петербургская, 30, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53936	31.23621	Баскин Роббинс	Мира проспект, 13 к1, Великий Новгород 173025 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53258	31.27718	Гринсливс	Мусы Джалиля Духовская 23а, Великий Новгород Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52632	31.2806	Интурист	ул. Великая, 16, Великий Новгород Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.5229	31.28512	Ресторан Садко	Фёдоровский ручей, 16, Великий Новгород 173004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.51489	31.28584	Ресторан АМАКС "Россия"	Набережная Александра Невского, 19/1, Великий Новгород 173000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52589	31.27429	Волна	Большая Санкт-Петербургская, 39, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.525078	31.273975	Центральная кофейня	ул. Газон, 2, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.98011	33.25329	Услада	ул. Ленина, д. 24/48, Валдай 175400 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.51717	31.28445	Кафе ОГУРЕЦ	Ул. Никольская 4, Великий Новгород Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52861	31.27977	Азия	Яковлева, 22, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.527412	31.279917	Хоумбар	Великая, 5/2, Великий Новгород Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.537	31.26615	ДОМ БЫТА	Большая Санкт-Петербургская, 28, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.54029	31.309729	Ассорти	ул. Рахманинова, д. 10, Великий Новгород 173020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52391	31.25871	Тертый Калач	Псковская, 2, Великий Новгород 173015 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.99739	31.3616	Пиццерия	Ул. Минеральная, 38, Старая Русса 175201 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.524693	31.265558	Грузинский Дворик	Людогоща, 8, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
59.127186	31.686703	Кафе "Ануш"	ул. Троицкая, д. 3/1, Чудово 174211 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.994526	31.348467	Крафтовый Паб 1984	Санкт Петербургская, 10, Старая Русса 175202 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52801	31.253311	Макдоналдс	Октябрьская, 11, Великий Новгород 173002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53772	31.260742	ПиццаФабрика - Семейное кафе	Большая Санкт-Петербургская улица, 39/22, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53959	31.23512	Ладушки	Мира проспект, д. 24/1, Великий Новгород 173025 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53472	31.266527	Хаси-студия суши	Кооперативная, 2, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.518726	31.28788	НАШЕ кафе	ул. Ильина, д. 8, Великий Новгород 173000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.48964	31.271036	Юрьевское Подворье	Юрьевское шоссе, д. 6а, Великий Новгород 175000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.5412	31.230843	Bандам Бар	ул. Свободы 25, Великий Новгород 173000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.534794	31.267208	Черный континент	Кооперативная, 2/31 crossing street Cooperative and Bol.Sankt Petersburg, near the shopping center Rus, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.521297	31.269485	Кафе на Сенной	пл. Сенная, 2, Великий Новгород 173007 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.51806	31.286865	Джаз & Блюз Бар	ул. Большая Московская, 14 3 этаж, Великий Новгород 173000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.54477	31.264278	Brewmen	ул. Большая Санкт-Петербургская, д. 64, Великий Новгород 173015 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.98839	31.365095	Кафе Ильмень	ул. Минеральная, 45, Старая Русса 175202 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.525005	31.264774	Ирландский паб Republic	ул. Великая, 5/2, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52503	31.27396	Кофе Брейк	Газон, 5/2, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.523308	31.262909	Кондитерская лавка Трюфель	ул. Чудинцева, д. 11/62, Великий Новгород 173007 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.526253	31.260632	Малиновка	Германа, 1, Великий Новгород 173002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53331	31.267448	Friends Bar	ул. Большая Санкт-Петербургская, 25, Великий Новгород 173003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.523125	31.295774	Изюм	ул.Молотковская 4, Великий Новгород 173004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.520782	31.282112	Ресторанный комплекс "Фрегат Флагман"	Набережная Александра Невского, 22/1 Фрегат Флагман, Великий Новгород 173000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.524765	31.264805	All READY FoodHouse & MixBar	ул. Людогоща, 10 Людогоща, 10, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.978333	33.255096	Кафе-Бар Бавария	пл. Свободы, 15, Валдай 175400 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52364	31.265799	Ресторан Волхов	ул. Предтеченская, 24, Великий Новгород 173007 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.525715	31.276783	БУРГЕР СТЕЙК	Улица Розважа, 11/1, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.56582	31.269543	Дом коромыслом	Рабочая, 25, Великий Новгород 173008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.38807	33.90626	Antonio	Пер. Реппо 4/8, Боровичи 174411 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.51629	31.247152	My Kitchen - Псковская	ул. Псковская, 11, Великий Новгород Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.51967	31.287825	Дом Берга	ул. Большая Московская, 24, Великий Новгород 173000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.525436	31.287447	Чайхана Сказка	набережная Александра Невского, 26, Великий Новгород 173004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.523945	31.270319	Кафе Телеграф	ул. Людогоща, д. 2, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.527046	31.279606	Гастробар «Наffига Козе баян?!»	ул. Великая, 3, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.523384	31.29122	Street food "ДОМ БЫТА"	Федоровский ручей, 15 A, Великий Новгород Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52222	31.26833	Кафе-кондитерская "ХочуТорт"	ул. Чудинцева, 1/1, Великий Новгород 173000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.51971	31.26871	Траттория "Тепло"	ул. Мерецкова-Волосова, д. 7/1, Великий Новгород 173007 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.5177	31.270569	Сказка	Большая Власьевская, 1, Великий Новгород 173007 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.524952	31.266867	Майкрофт Паб	Предтеченская ул., д.13/6, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52062	31.28848	Сударушка	Большая Московская, 32/12, Великий Новгород 173000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.527107	31.292671	Время Ч.	ул. Большая Московская 31/7, Великий Новгород 173004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.535973	31.29802	Наполи	ул. Студенческая, 21/43, Великий Новгород 173020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.524647	31.26636	Кафе "Шоколад"	ул. Людогоща, д. 8, Великий Новгород 173001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.53472	31.298683	La Chatte кафе	ул. Большая Московская, 86, Великий Новгород 173020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
58.52702	31.25953	Zavodbar	ул.Германа 2, Великий Новгород 173002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-22
57.99357	31.37336	Хостел "Старая Русса"	Ulitsa Volodarskogo, 30, Старая Русса 175209 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.521698	31.285103	Lyubava Hostel 2	Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.93174	30.70474	Baza Otdikha Vatzy	Ulitsa Vasilyeva 63, Валдай 175430 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.998955	33.23363	Валдай гостевой дом Флора-53	Ветеранов 23а, Валдай 175402 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.99151	31.38406	Hotel Vestnik	61 Karla Marksa, Старая Русса 175204 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.551258	31.216986	Гостевой Дом Аист	улица Центральная, 6, Великий Новгород 173018 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.517475	31.297	Гостевой дом Берёза	ул. Ильина, 29, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52589	31.27429	БМ-Хостел Великий Новгород	ул. Большая Санкт-Петербургская, д.14, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52661	31.301413	Арт-отель Вернисаж	ул. Народная, д.2а, Великий Новгород 173014 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.975628	33.073875	Ерёмина гора	Еремина Гора Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.93578	33.49469	Валдайский Теннисный Клуб	Новая Ситенка 175420 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.16034	31.46935	Дом охотника и рыбака	ул. Центральная, 1 на берегу р. Ловать, Взвад 175219 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.60535	35.829845	Отель "Вокруг света"	Устюженское шоссе, 25, Пестово 174511 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.529606	32.9847	Константинова Усадьба	Novgorod region, village. Zykovshchina, Зыковщина 175333 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.79685	33.384468	Любытино-хутор	Бор 174760 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.538494	31.292679	Гостевой дом Антоново	ул. Парковая, д.5 к.1, Великий Новгород 173020 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.081886	33.215534	Ватцы	Деревня Ватцы дом 1, Валдай Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51736	31.28374	Хостел "Ярослав"	Никольская ул., 4, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.035854	33.255745	Клёвое Место	396 км. от Москвы по трассе м10/e105 д. Нерцы, Валдай Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.994205	33.24172	Мараканас	ул. Песчаная, д. 11, Валдай 175402 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.528423	31.264418	Роза Ветров	ул. Новолучанская, д. 27А, Великий Новгород Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.5119	31.25669	Эврика	Улица Шимская 32/11, Великий Новгород Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51995	31.284668	Гостиница Ганза	ул. Дворцовая, 1, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52124	31.263435	Гостиница Новгородская	ул. Десятинная, д. 6а, Великий Новгород 17300 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.018105	33.469284	Приют Охотника	дер. Ключи, д. 23, Валдай 175421 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.508602	31.265972	Хостел "Хоум"	ул. Орловская 6, корпус 1, Великий Новгород 173007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.985825	31.36728	Старая Русса	ул. Минеральная, д. 62, Старая Русса 175203 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
59.13504	31.63437	Волхов Мост	ул. Школьная, д. 6 Чудовский район, ст., Чудово 174210 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.98439	33.24934	Кот и кошка	Ulitsa Pobedy 40, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.980316	33.25218	Хостел Ленина 3	ул. Ленина 3, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.60411	35.78451	Гостиница Пестово	ул. Титова,  д.86, Пестово 174510 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52007	31.26814	Гостиница Круиз	Prusskaya, 11, Великий Новгород 173007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.58249	35.77016	Гостиница Серебряный Бор	ул. Мелиораторов, 2-В, Пестово 174510 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52269	31.25365	B&B Hotel Centre	Ulitsa Belova 6, Великий Новгород 173015 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.686935	33.059334	Усадьба Русская деревенька	Балуево Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.5099	31.25502	65HOME minihotel	ул. Каберова-Власьевская,  65, Великий Новгород 173007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.98662	31.36549	Коттедж в Старой Руссе	Улица Минеральная 55, Старая Русса 175202 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.533733	31.249454	Профилакторий-Санаторий Акрон	ул. Зелинского, 9, Великий Новгород 173016 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.40004	33.92855	Гостевои дом на Дзержинского	Ulitsa Dzerzhinskogo 116, Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.37164	35.139683	Мстинские Горки	Городищи Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.3878	33.900364	Профилакторий	ул. Заводская набережная, д.2, Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.983	33.25593	Романовская усадьба	ул. Белова, д. 3, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.98612	33.2543	Национальный парк Валдайский	ул. Победы, 5, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.64367	32.43966	Демянская	ул. 1 Мая, 61, пгт Демянск 175310 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.9574	33.24416	Гостиница "Валдайский двор"	Выскодно-2, 7А, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.81787	33.548115	Любогорье	Селище 174770 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52328	31.26991	Дубровский	Дубровский пос, 1 Великий Октябрь, Великий Новгород 404158 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.39323	33.262127	Флагман	ул. Мира д. 2а, Окуловка 174352 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.389423	33.891006	Металлург	ул. Ленинградская, д.78, Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.020992	33.325138	Отель "Валдай"	Валдай 175418 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.880116	34.174416	Новгородская деревня	Исаиха 174577 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.97356	33.26165	Юпитер	Советский Проспект 25А, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.28161	32.44368	Papina Dacha Hotel	Dolgiy Most village 18, Долгий Мост 175461 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.54455	31.30629	Лайк Хостел	ул. Московская, д.12 кв. 91, Великий Новгород 173020 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.98697	33.25153	Motel SKS	Ulitsa Sovkhoznzya, 10, Зимогорье 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.15923	31.083036	Baza Otdykha	Ретлё 175202 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53085	31.269373	Карелинн Отель	Большая Санкт-Петербургская, 21, Великий Новгород 173001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52273	31.24465	Отель Веряжский	ул. Нехинская, 44/3, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.299496	33.23604	Valday Eco Vacation	Перевоз 174356 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.986076	31.36867	Baza Otdykha	Stroenie 3 Il'menskaya Ulitsa, Старая Русса 175201 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.033268	31.600693	Holiday Village 'Buriy Medved'	Khmelevo, Старая Русса 175121 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.41436	35.091694	База отдыха меглино	Воротово 174477 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.20169	30.6688	Sport Centre Borsky	Krasnogorka 120, Бор 606446 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.38492	33.94799	Усадьба	7 Pesochnaya Ulitsa 7, Рощино 197000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.99305	31.35433	Hostel on Shtykova 3	Naberezhnaya Generala Stykova 3, Старая Русса 175202 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.254818	33.27892	Guest House Melnitsa	Melnitsa, Мельница 174350 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52007	31.26814	Хостел Круиз - Большая Ель	ул. Прусская, д. 11, Великий Новгород Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.69188	32.575825	Guest House In Mistinskyy Most	Vorovskogo, 42, Мстинский Мост 174290 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.39038	33.908333	Гостевой дом МСТА	ул. Дзержинского, 8, Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.35772	33.89305	Prosto Kvashino Kozynevo	Ul. Molodezhnaya 1, 173513 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.498207	31.193832	Hotel Na Pankovke	Industrialnaya Street 21 Pankovka, Novgorodsky District, 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.67266	31.3805	Guest House on Tsentralnaya 197	Ul. Tsentral'naya Dom 197, 173525 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51858	31.26345	Гостиница Большая Ель	ул. Прусская, д. 11, Великий Новгород 173025 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.528458	31.292126	Хостел Sleep & Go	улица Черемнова-Конюхова, 8, Великий Новгород 173004 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.200592	30.698946	Капитан	ул. Южная, д.15, Бор 174150 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.01303	33.34269	Berendeevo Tsarstvo	Derevnya Shuya, Валдай 175421 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.37419	33.297626	база отдыха Аленушка	44 Ulitsa Lenina, Окуловка 174350 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51623	31.30097	Ханса Хостел	Улица Ильина 10/13, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.685833	32.605278	Mstinskie Gorki Hotel	Gorodishchi Village, Кривое Колено 174260 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
