Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
56.453938	43.20403	База отдыха Екатерининская слобода	Конево 172751 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.17748	44.02117	Sanatoriy Imeni VTSSPS	Zelenyy Gorod kp, Нижний Новгород 603902 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33057	43.99283	Волжский Берег	ул. Набережная 57, с. Бармино 603006 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.81142	45.490803	Кристалл	на берегу реки Ветлуга, 603011 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.13108	46.01703	Остров Разин	Васильсурск 606263 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	KvartalApartments	Московское шоссе, 33А, Нижний Новгород 603116 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.310574	44.012596	Guesthouse Rodnik	Snt Rodnik 26, Нижний Новгород 603105 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Capsule hostel stadium	Village of Cape 144, Нижний Новгород 606460 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29246	44.02761	Apartments On Yunaya	Yunaya Ulitsa 5, Нижний Новгород 603146 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33159	43.96462	25 Hostel	ул. Совнаркомовская, 25, Нижний Новгород 603002 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29169	44.02603	Hostel Rassvet	Anapskaya Ulitsa 10, Нижний Новгород 603146 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29155	44.07228	Homestay Salatovaia Komnata	Ulitsa Kompozitora Kasyanova 2, Нижний Новгород 603163 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Турбаза "Приморская"	пос. Турбазы, Нижний Новгород 606539 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.27549	43.92198	Family Apartments Holiday	58 Prospekt Lenina 32, Нижний Новгород 603073 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.311096	43.989727	Nizhny Novgorod Indoor Camping	улица Воровского, 3, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.26063	43.87577	Бавария	Дьяконова, 9, Нижний Новгород 603065 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.37989	43.8073	Motel	Ulitsa Novyye Peski, 94, Нижний Новгород 603068 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.23585	43.94258	Санаторий-профилакторий ФГУП НИИИС	ул. Тропинина, 13, Нижний Новгород 603137 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.310005	43.918983	Ikhtis Hostel	95А Ulitsa Zelenodolskaya, Нижний Новгород 603010 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Квартира	Ulitsa Tonkinskaya 14а, кв 61, Нижний Новгород 603116 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29932	43.86826	Ермак	Электровозная, 7д, Нижний Новгород 603108 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.34283	43.94867	Hostel Kvadrat	ул. Волжская набережная, д.18, Нижний Новгород 603159 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3465	43.83506	House in Zolotaya Osen	St Zolotaya Osen, Нижний Новгород 603142 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31735	43.88179	Нмз	Берёзовская, 18, Нижний Новгород 603079 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.22357	43.83752	Uyutno Kak Doma	Ulitsa Sadovaya 34, Нижний Новгород 607612 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Hotel Kristal	10 Neftegazovskaya Ulitsa, Нижний Новгород 603074 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.26881	43.99416	Динамика	Анкудиновское шоссе, д. 5, Нижний Новгород 603144 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31095	43.85935	Hotel Marlen	Ulitsa Vtorchermeta 2 R, Нижний Новгород 603124 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.34106	43.91496	Apartments	Proletarskaya 10 A ul. Burnakovskaya 55, Нижний Новгород 603064 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32448	43.95619	Ярмарка	Совнаркомовская улица, д. 25А, Нижний Новгород 603086 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.23038	43.87496	Kvartira-komnata	54 Yuzhnoye Shosse 2 Etazh Kvartira 65, Нижний Новгород 603147 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33013	43.99845	Hotel - Hostel	Upper Pechery, Нижний Новгород Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.38583	43.77867	Коттедж/дом/хостел	Землячки 102, Нижний Новгород 603051 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33112	43.91792	Машина Избушка	ул. Куйбышева, 28, Нижний Новгород 603074 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.30547	44.03285	Guesthouse on Verkhneudinskaya 9	ulitsa Verkhneudinskaya House 9, Нижний Новгород 603105 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29728	44.10474	Venetsianskiy Kupets	16 Grebnoy Kanal Embankment, Нижний Новгород 603093 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32349	44.01045	FB Hostel	Ковалихинская, 4А, Нижний Новгород 603006 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29433	44.10122	Kottedzh	Ulitsa Talalushkina 222, Нижний Новгород 607650 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.30188	44.07362	Apartament Fantastica	Ulitsa Rodionova 193K7, Нижний Новгород 603163 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33381	43.95652	13	Бетанкура 3, Нижний Новгород 603070 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.30781	43.93998	Hotel-Hostel Drema	Hotel-Hostel Drema ul. Vitebskaya 66, Нижний Новгород 603059 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.279	44.02838	Apartament Rodionova-Fantastica	ul. Rodionova D. 189-24, Нижний Новгород 603163 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Лесной квартал	пос. Зеленый город, Нижний Новгород Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.319515	44.023296	Flying Spaghetti Monster Hostel	226 Maxim Gorky Street, Нижний Новгород 603155 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.20464	43.77887	Guest House on Meliorativnaya Ulitsa	94 Meliorativnaya Ulitsa, Нижний Новгород 603069 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32571	43.94475	Kupets	61 Gordeevskaya Ulitsa, Нижний Новгород 603116 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.38832	43.74409	Hostel na Polesskoy	Polesskaya Ulitsa d. 5 2, Нижний Новгород 603051 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33159	43.96462	Нostel Delpart	Ulitsa Sovnarkomovskaya, 1, Floor 3, Нижний Новгород 603086 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29646	44.08044	Fortuna Hotel	Kazanskoye Shosse, 29, Нижний Новгород 603163 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.24448	43.82964	Уют	Молодёжный проспект, 25, Нижний Новгород 603041 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.24095	43.96262	Apartamenty Pr.Gagarina	Prospekt Gagarina Dom 101 K.2, 22 Etazh, Kv. 261, Нижний Новгород 603107 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29234	43.98851	Hostel Lyubava	Svetlogorskiy Pereulok 13, Нижний Новгород 603057 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3201	43.94957	Hostel Near The Railway Station	27 Kanavinskaya Ulitsa, Нижний Новгород 603002 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Waterfront Hotel	Waterfront Hotel Lower Volga Embankment 7/2, Нижний Новгород 603001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32977	43.99045	Like Hostel	14 Nizhnevolzhskaya Naberezhnaya, Нижний Новгород 603159 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.079086	44.421192	Гнездо	Альпийская, 52, Нижний Новгород 607690 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.38058	43.76323	Vacation Home on Beringa	Ulitsa Beringa 25, Нижний Новгород 603051 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32628	43.91097	Guest House on Sormovskoye shosse	Sormovskoye shosse, Нижний Новгород 603074 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Guest-house Ekonom	Sanatornaya 7, Нижний Новгород 353460 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.23153	43.87078	Максидом	ул. Автомеханическая, 11Б, Нижний Новгород 603016 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.28688	44.00001	At Home	Yubileynaya, 14, Нижний Новгород 603146 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.28688	44.00001	Apartamienty	Yubileynaya Ulitsa, Dom 18A, Нижний Новгород 603146 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.367306	43.811718	Хостел на Победной	Победная, 14, Нижний Новгород 603158 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.23881	43.993	Калитка	ул. Ларина, 13, Нижний Новгород 603152 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33574	43.9223	Rooms on Narodnaya	Ulitsa Narodnaya 52, Нижний Новгород 603074 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31445	43.94131	NiNo Hostel	Витебская,  66, Нижний Новгород 603059 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.34283	43.94867	Apartamenty Na Volzhskoy Naberezhnoy	Ulitsa Volzhskaya Naberezhnaya 18, Нижний Новгород 603159 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.313503	43.98911	Apartamenty Ploshchad' Gor'kogo(Central Square)	Pl. Maksyma Horʹkoho 5/7, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.2115	43.76234	Yakim	19 Novopolevaya Ulitsa 1, Нижний Новгород 603069 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33412	43.94446	R. Academy Hostel	Bul'var Meshcherskiy 3 Korpus 3 Office 13, Нижний Новгород 603070 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.314735	43.988594	Central Mini Hotel	Ulitsa Maslyakova 12a пом 4, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3447	43.86886	Grill Park	Ulitsa Engel'sa 7a, Нижний Новгород 603003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.414783	43.900715	Baza otdykha Alsma	Borskii r-on, Kalikinskoie s/s, d. Vasil'kovo, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.24513	43.86172	Квартира на проспекте Ильича 17	Проспект Ильича 17, Нижний Новгород 603004 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.307076	44.05254	Guest House on Delovaya	Delovaya ul. 40, Нижний Новгород 603163 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31787	43.99662	City Center	32 Bolshaya Pokrovskaya Ulitsa, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.37812	43.79432	Apartment At Volzhskaya 40	Ulitsa Volzhskaya 40 Bldg 2, Нижний Новгород 603068 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.34145	43.91497	Kvartira	Ulitsa Burnakovskaya, Нижний Новгород 603070 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31471	43.99388	Apartment Gorkogo 140	Ulitsa Gor'kogo Dom 140 Kvartira 30, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29071	43.9828	Sea Palace Apartment	Prospekt Gagarina 50, Нижний Новгород 603057 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32365	43.93041	Apartments At Moskovskoye Shosse 27A	27a Moskovskoye Shosse, Нижний Новгород 603116 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31871	44.01036	Apartment Venetsiya - Paris	Ulitsa Osharskaya 58, Kv. 44, 50, Нижний Новгород 603006 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.36642	43.81522	Strelkovaia Street	68 Strelkovaya Ulitsa Stroenie, Нижний Новгород 603158 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31503	43.97395	Apartments Deluxe In Center	ul. Dalnyaya 8, Apartment 126, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.2793	44.06409	Verkhnie Pechory Guest House	Ulitsa Verkhnepecherskaya Sloboda 268, Нижний Новгород 603087 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.28511	43.99344	Sfero Hostel	Ulitsa Nartova 23, Нижний Новгород 603104 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.38839	43.77333	Guest House Zabolotnaya 26	Ulitsa Zabolotnaya 26, Нижний Новгород 603051 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.30255	44.0375	Квартира	Ulitsa Nadezhdy Suslovoy, 24, Этаж 2, квартира 9, Нижний Новгород 603106 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.27515	43.93793	Apartment For Big Company (P)	10 Perekopskaya Ulitsa, Нижний Новгород 603032 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32694	44.0089	Mini-Hotel Minin	Ulyanova Street, 7 Office 2, Нижний Новгород 603005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.34193	43.9145	Komnata Dlya Posetiteley Chempionata Po Futbolu 2018	65 Ulitsa Burnakovskaya, Нижний Новгород 603074 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Hotel Complex Forest Fairy Tale	Highway. 401A, Нижний Новгород 603116 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Kvartira V Sormovo	15 Ulitsa Kul'tury 15, Нижний Новгород 603003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.30718	44.03961	Dobryy Nizhniy	Ul. Kanashskaya, 32, Нижний Новгород 603105 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31156	44.001072	Apartamenty Deliuks	60А Ulitsa Belinskogo, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31445	43.94131	Чемпион	улица Витебская, 66, Нижний Новгород 603059 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33402	43.9339	Коттедж	Ulitsa Sergeya Akimova 7, Нижний Новгород 603070 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.299213	44.0568	Тартария	Лопатина,  14, Нижний Новгород 603163 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.28133	43.92403	Apartment on Prospekt Lenina	Prospekt Lenina 45, Нижний Новгород 603135 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32515	43.91952	Hostel Champion	Ulitsa Shalyapina 2a, Нижний Новгород 603074 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.28496	44.04411	Room on Bul`var 60 Let Oktyabrya	Bul`var 60 Let Oktyabrya 25/2, Нижний Новгород 603136 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.34122	43.94697	Karla Marksa 49	Карла Маркса дом 49, Нижний Новгород 603159 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.38512	43.77785	Prestige	85 Ulitsa Zemlyachki Pervyi Etazh, Нижний Новгород 603051 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32276	44.03278	Apartamienty na Bol'shoi Piechiorskoi	Большая Печерская 63 2 этаж, Нижний Новгород 603155 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.054607	43.943832	Lesnoy Kordon	Нижний Новгород 606000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.34093	43.94516	Kvartira U Stadiona!	Ulitsa Karla Marksa 43, Нижний Новгород 603159 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.323536	44.005642	Го Хостел	ул. Алексеевская, д.17, Нижний Новгород 606730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.765457	43.361443	Country House 16 Styliev	Falino-Pestovo 51, Нижний Новгород 606539 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.5245	43.56004	Квартира	Prospekt Dzerzhinskogo, Балахна 606407 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
55.186382	41.901398	Campsite in Poselok Bakin	Бакин 607030 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.67251	43.590317	Pansionat Smolky	Сельсоветы Городецкого р-на, Смольковский, Смольки 606447 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.14403	43.78832	Guest House Stimul	Тимирязевский с/с, Буревестник 606539 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.20421	43.37298	Коттедж	Улица Новая 9, Желнино 606044 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3252	43.95845	Спутник	Советская, 12, Нижний Новгород 603086 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31303	43.99813	Hotel na Slavyanskoy	Ulitsa Slavyanskaya, 33, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33502	43.88805	Hostel Welcome	Sormovskoye Shosse 5, Apt. Four, Нижний Новгород 603074 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.316624	44.04355	Apartment On Kovrovskaya	Kovrovskaya Ulitsa, Dom 49 3 Etazh, Нижний Новгород 603093 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.24718	43.9856	Загородный дом	дом 1а, Нижний Новгород 607686 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3294	43.93139	Shato Park	Gordeevskaya Street 36A, Нижний Новгород 603118 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Giraffe Apartment	Moskovskoye Shosse 31A, Apt 99, Нижний Новгород 603116 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.22755	43.845062	Хостел Аланта	улица Минеева, д. 5А, Нижний Новгород 603142 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.077904	44.42159	Hotel Gnezdo	Kvartal 7, Шава 607690 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.63797	43.39685	Водолеи	1a Prospekt Dzerzhinskogo, Заволжье 606523 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
55.94747	46.20207	Inn Yadrinskyi Fort	г. Ядрин, Чувашия, ул. 30 лет Победы д. 6, Воротынец 429060 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.067406	44.408306	Terraski Park	VasylʹKova 3-7, Шава 607690 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
55.594707	37.322094	Банный комплекс Шангри-Ла	Рожново Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.062008	45.855015	Kalitka	Воротынец 606277 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.281166	44.32326	Коттедж загородный	Ватманская 1, Разнежье 606440 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29005	44.00492	Dom na Yubileynoy	Ulitsa Yubileynaya 6, Лакша 607628 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
54.42732	45.03706	MartA	Respublika Mordoviya, Selo Pervomaysk, ulitsa Tsentralnaia 24, Первомайск 431530 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33057	43.99283	База отдыха "Фокино-Приволжье"	ул. Набережная, 7, Фокино Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.16535	45.82669	Guest House on Ulitsa Mira	Улица Мира, д.20, Фокино 606250 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.791	44.49342	Квартира	Республика Советов дом 7, кв. 10, 3-й этаж, Семенов 606650 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.78478	44.47037	Hostel SOVA	Zavodskaya ulitsa 586, Семенов 606657 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.479416	44.077053	Zaghorodnyi Dom	Зуево 606635 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.322514	44.40345	Mini Hotel in Afanasevo	Ulitsa Gudovskih 19, Афанасьево 613060 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.77302	44.604618	Baza Otdyha Yagodnaya Derevushka	Merinovo Village, Sportivnaya Baza, Семенов 606605 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.020256	43.693634	Guest House Chizhkovo	ul. Priozernaya, House 17, Афанасьево 607627 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
55.94484	43.05641	Nash Dom	Kolkhoznaia 18, Большое Бедрино 607628 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.40578	45.0933	Sibles Pg Inn	Ul. Komsomol'skaya D.13, Варнавино 606760 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.47455	45.81944	Сountry house	Полевая 16, д. Рекшино 606000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.834427	43.36587	Kompleks Sobolikha	Соболиха 606531 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
55.4287	42.49214	Коттедж	2-й Солнечный пер. Дом 9, Мурзицы 607015 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
54.938057	43.26403	Guest house Spiridon	Ulitsa Dorozhnaya 13A, Цыгановка 607328 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.830894	43.215504	Turbaza Berloga	ul.Katunskaia, 13 2-kh etazhnykh - 4, odnoetazhnykh - 5, Катунки 659635 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.21642	43.19599	Cottage	Zatonnaya Ulitsa 48B, Володарск 606070 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.24339	43.18614	Kvartira Na Chempionat	Ulitsa Michurina, Володарск 606072 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.18149	44.07574	Baza Otdikha Chayka	Turbazy, 1, Катунки 606531 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.22765	43.17923	Villa	Ulitsa Polevaya 34, Володарск 606070 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3312	43.90759	Mechta	ul. Sovhoznaya 41, Ильино 606090 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3064	43.92506	Mini Hotel Cezar	ulitsa Muromskaya 7, Гордеевка 603010 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.039566	43.140816	Politekhnik Hotel	Baykal'skiy Trakt 17 Km, Молодежный 664038 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.77689	45.57377	Recreation Center Tagoria	Voznesenie Village 21 Vetluzhsky District, Вознесенье 606860 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.02841	45.04112	Truckstop Garage - Hostel	M7 Km 492, Лысково 606210 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.138885	44.341106	Дядя Ваня	Архангельской,  23, Безводное 607675 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.21557	43.54715	Дом на Свободе 30	30 Улица Свободы, п. Дачный 607190 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.22217	43.320686	Гостевой дом Гагарино	Решетихинское шоссе, д.2. Строение 1, Решетиха 606093 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.31957	43.953465	Гостевой дом Ковчег	Internatsional'naya Ulitsa 31, Гордеевка 603011 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Guest House FOR YOU	Kremenki 3, Нижний Новгород 607689 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33057	43.99283	Gostepriimniy Dvor Na Naberezhnoy	Ulitsa Naberezhnaya 34, Окуневка 96443 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32523	44.02352	MC Pomoshch Inn	Bolshaya Pecherskaya 26, Нижний Новгород 603155 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33057	43.99283	Country House on Naberezhnaya 10	Ulitsa Naberezhnaya 10, Крутец 601655 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.55254	43.51199	Motel Trassa 152	Postnikovo 194, Балахна 606400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.49757	43.60637	House on Volga River	Ulitsa Dzerzhinskogo, Балахна 606400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.313004	44.002174	Apartments on Tverskaya	Tverskskaya Ulitsa 5A, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.927937	43.32957	Русский	Дресвищи, Вязовики 606676 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33148	43.96445	Kerchenskaya	Ulitsa Kerchenskaia Dom 24, Etazh 6, Kvartira 7, Нижний Новгород 603070 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33472	43.91105	Gostevoi Dom	10 Neftegazovskaya Ulitsa, Нижний Новгород 603074 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.36229	43.86439	Отель "Юронга"	ул. Свободы, 19, Нижний Новгород 606841 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.2783	43.92591	Dvukhkomnatnaia Kvartira	Ulitsa Geroya Chugunova 13A,2 ,28, Нижний Новгород 603076 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.24541	43.83283	Kvartira	13 Ulitsa Tolbukhina, Нижний Новгород 603041 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.25721	43.9922	Парус	ул. Горная, 13 корп. 2, Нижний Новгород 603062 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3131	44.00794	Guest House Relis	Ulitsa Belinskogo 41, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3078	43.939987	Hostel Champion	Vitebskaya 66, Нижний Новгород 603059 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32511	43.94985	Санта Мария	Федеральная трасса М7 384 км, 3, Нижний Новгород 606002 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	Hostel Evropeiskiy	Holdniy Pereulok, 7, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.27913	43.88602	Udachnyy Nomerok	ul. Slavyanskaya 25, Kvartira 32, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3153	43.99127	Maksima Apartment	Maksima Gorkogo, 65A, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.34084	43.94836	Karla Marksa 44 Apartments	Ulitsa Karla Marksa 44, Нижний Новгород 603159 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32578	44.00661	Nice Hostel	Алексеевская,  15, Нижний Новгород 603005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.26872	43.9756	Apartment On Gagarina	Prospekt Gagarina 101/1, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32153	44.03268	KvartalApartments Kuybysheva 69	Ulitsa Kuybysheva 69, Нижний Новгород 603074 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.27676	43.92681	Apartment on Taganskaya 4-1	4/1 Ulitsa Taganskaya Ap. 17, Нижний Новгород 603073 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
