с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
10726589,2020-12-15,Камчатский край,Петропавловск-Камчатский,Отели,,,Apart-Hotel Russkii Dvor,"ul. Toporkova 6/5, Kvartira 36, Петропавловск-Камчатский 683031 Россия",53.06219,158.6193
8402625,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,Кафе,Милк Кафе,"Пограничная, 2, Петропавловск-Камчатский 683032 Россия",53.03693,158.65875
8430123,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,Кафе,Домик в деревне,"ул. Мишенная, д. 4, Петропавловск-Камчатский Россия",53.032734,158.63452
8436155,2020-12-15,Камчатский край,Елизово,Рестораны,,,Полет,"ул. Звёздная, д. 10/2, Елизово Россия",53.16753,158.42146
8402711,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Традиции Гостеприимства,"Лукашевского, 27, Петропавловск-Камчатский 683024 Россия",53.06059,158.63647
11661639,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Аура,"ул. Кавказская, 3, Петропавловск-Камчатский Россия",53.07623,158.62125
6366498,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Сванский Двор,"ул. Виталия Кручины, д. 1, Петропавловск-Камчатский Россия",53.06853,158.64662
8402725,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Великая Стена,"Ленинградская, 35, Петропавловск-Камчатский 683003 Россия",53.031654,158.6385
8402707,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Теремок,"Пограничная, 1/1, Петропавловск-Камчатский 683003 Россия",53.03693,158.65875
8402623,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Моховской Хлеб,"Войцешека, 5, Петропавловск-Камчатский Россия",53.0588,158.62914
10631952,2020-12-15,Камчатский край,Мильково,Рестораны,,,Кафе Таёжное,"Советская ул., 52, Мильково 684300 Россия",54.70138,158.63176
8423009,2020-12-15,Камчатский край,Елизово,Рестораны,,,Узбекская Кухня,"ул. Завойко, д. 15а, Елизово Россия",53.18752,158.38277
8436300,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Столовая,"ул. Войцешека, д. 5, Петропавловск-Камчатский 683000 Россия",53.0588,158.62914
8439491,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Моховской Хлеб,"ул. Ленинская, д. 62, Петропавловск-Камчатский Россия",53.02252,158.64685
12424590,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Surf Coffee,"пр. Победы, 67, Петропавловск-Камчатский 683902 Россия",53.070526,158.58809
14165412,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Friends and Burgers,"Проспект Победы 34, Петропавловск-Камчатский Россия",53.06986,158.61478
