с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
8730427,2020-12-14,Тульская область,Тула,Рестораны,,,Собрание,"33 улица Болдина, Тула 300013 Россия",54.183014,37.573067
7215062,2020-12-14,Тульская область,Новомосковск,Рестораны,,,Цезарь,"Маяковского, 20, Новомосковск 301664 Россия",54.004345,38.294693
20251942,2020-12-14,Тульская область,Тула,Рестораны,,,Паб Зебитлз,"Союзная, 5А, Тула 300041 Россия",54.19577,37.614826
6592829,2020-12-14,Тульская область,Тула,Рестораны,,,Ресторанный комплекс Этажи,"ул. Чапаева 34а, Тула 300001 Россия",54.20174,37.631966
13821481,2020-12-14,Тульская область,Тула,Рестораны,,Кафе,Кофе Культ,"проспект Ленина, д. 85 Ликёрка Лофт, Тула 300012 Россия",54.18402,37.60701
11045646,2020-12-14,Тульская область,Тула,Рестораны,,,Фо Бо,"пр. Ленина, 30, Тула 300041 Россия",54.19813,37.61327
14060246,2020-12-14,Тульская область,Тула,Рестораны,,,БАРИ,"Красноармейский проспект, 7б, Тула 300041 Россия",54.196526,37.6049
3791441,2020-12-14,Тульская область,Тула,Рестораны,,,Steak House 59,"Ленина проспект, д. 59, Тула 300012 Россия",54.183666,37.6075
16869579,2020-12-14,Тульская область,Тула,Рестораны,,"Бар,Паб",Бар JAMES'ON,"Проспект Ленина 29, Тула 300041 Россия",54.19352,37.616
6195201,2020-12-14,Тульская область,Тула,Рестораны,,Кафе,Ханой,"Максима Горького, 3, Тула 300062 Россия",54.21233,37.62471
13220004,2020-12-14,Тульская область,Тула,Рестораны,,,Понеслось,"проспект Ленина, 14, Тула 300041 Россия",54.191765,37.615646
12790156,2020-12-14,Тульская область,Тула,Рестораны,,,БАРИ,"ул. Первомайская, 26A, Тула 300034 Россия",54.184994,37.594875
15656696,2020-12-14,Тульская область,Тула,Рестораны,,Бар,Среда,"Советская, 31, Тула 300041 Россия",54.19403,37.613743
3754666,2020-12-14,Тульская область,Тула,Рестораны,,Бар,Beerlin,"Красноармейский проспект, д. 4, Тула 300041 Россия",54.19639,37.60977
6195147,2020-12-14,Тульская область,Тула,Рестораны,,Кафе,ПроКофий+,"Советская, 23в, Тула 300041 Россия",54.19506,37.61222
8098206,2020-12-14,Тульская область,Тула,Рестораны,,Бар,Другое дело,"ул. Советская, 47, Тула Россия",54.191715,37.618874
7235545,2020-12-14,Тульская область,Тула,Рестораны,,Бар,Томато,"ул. Советская, д. 64, Тула Россия",54.191704,37.617695
6195136,2020-12-14,Тульская область,Тула,Рестораны,,Кафе,Чебуречная Орбита,"ул. Октябрьская, 22, Тула 300002 Россия",54.20415,37.61613
9875721,2020-12-14,Тульская область,Одоев,Рестораны,,,Ромашка Кафе,"Карла Маркса, 47, Одоев 301440 Россия",53.93708,36.688187
8719399,2020-12-14,Тульская область,Тула,Рестораны,,,Ресторан Большой Кремлевский,"Менделеевская 12В, Тула 300041 Россия",54.195484,37.619823
9743891,2020-12-14,Тульская область,Тула,Рестораны,,,Щи-Борщи,"Ленина проспект, 28, Тула 300041 Россия",54.18889,37.612522
20009108,2020-12-14,Тульская область,Тула,Рестораны,,Кафе,ALICE cakes & coffee,"Советская, 66, Тула 300041 Россия",54.19161,37.617733
17412717,2020-12-14,Тульская область,Тула,Рестораны,,Паб,Мюнхгаузен Гастро Паб,"Металлистов, 16 Вход со стороны НАБЕРЕЖНОЙ, Тула 300041 Россия",54.198483,37.61714
10547928,2020-12-14,Тульская область,Тула,Рестораны,,,"Хинкальная ""GENATSVALE""","Красноармейский проспект, д. 7б, Тула 300041 Россия",54.196587,37.604984
15124294,2020-12-14,Тульская область,Тула,Рестораны,,,WhatElse?,"Советская,  11/1, Тула 300041 Россия",54.19803,37.61245
6195114,2020-12-14,Тульская область,Тула,Рестораны,,,Лимон,"Оружейная, 23, Тула 300028 Россия",54.166447,37.580093
4300848,2020-12-14,Тульская область,Тула,Рестораны,,Бар,Пётр Петрович,"ул. Первомайская, д. 13а, корп. 15 (у входа в ЦПКиО им. П.П. Белоусова), Тула 300035 Россия",54.184692,37.59344
6849653,2020-12-14,Тульская область,Заокский район,Рестораны,,,Марк и Лев,"Сосновый бульвар, 3, Митино 301011 Россия",54.785633,37.24614
13291117,2020-12-14,Тульская область,Тула,Рестораны,,Кафе,Лепим и варим,"ул. Советская, 56а, Тула 300041 Россия",54.192413,37.614525
6195075,2020-12-14,Тульская область,Тула,Рестораны,,,Винный погреб,"Советская, 33, Тула 300041 Россия",54.193317,37.613693
8350837,2020-12-14,Тульская область,Новомосковск,Рестораны,,Бар,The Animals Bar,"ул. Московская, 15A, Новомосковск 301650 Россия",54.010582,38.295704
6195203,2020-12-14,Тульская область,Тула,Рестораны,,,Хинкальная у Кремля,"Благовещенская, 2, Тула 300041 Россия",54.195847,37.61641
13320424,2020-12-14,Тульская область,Тула,Рестораны,,"Быстрые перекусы,Бар,Фастфуд",Saldens Taphouse,"ул. Советская, 68, Тула 300041 Россия",54.19111,37.618492
7295156,2020-12-14,Тульская область,Тула,Рестораны,,,Берендей,"М2 192 км, д. 1/1 д. Мыза, Тула Россия",54.151978,37.49659
8685167,2020-12-14,Тульская область,Тула,Рестораны,,Кафе,МаМа МИА,"Красноармейский проспект, д. 17A, Тула 300041 Россия",54.197273,37.595676
19630056,2020-12-14,Тульская область,Тула,Рестораны,,Бар,Wright Brothers,"Советская, 10 ТЦ Куклы, Тула 300041 Россия",54.195026,37.61162
12241741,2020-12-14,Тульская область,Тула,Рестораны,,Кафе,MR. CUP,"ул. Советская, 56A, Тула 300014 Россия",54.192566,37.6146
13340428,2020-12-14,Тульская область,Тула,Рестораны,,,Well Well Well Kitchen & Wine Bar,"улица Металлистов, 13, Тула 300041 Россия",54.198368,37.616135
7374416,2020-12-14,Тульская область,Тула,Рестораны,,,Пряности & Радости,"ул. Октябрьская, д. 1д, Тула 300002 Россия",54.20305,37.6181
15683079,2020-12-14,Тульская область,Тула,Рестораны,,Кафе,МаМа МИА Гранд Кафе,"ул. Советская, д. 10 2-ой этаж, Тула 300041 Россия",54.195034,37.611465
13082849,2020-12-14,Тульская область,Тула,Рестораны,,,МаМа МИА,"ул. Демонстрации, д. 1A, Тула 300041 Россия",54.192787,37.61119
7240368,2020-12-14,Тульская область,Тула,Рестораны,,Бар,Августин Ресторан-пивоварня,"ул. Жаворонкова, 1A, Тула Россия",54.178734,37.59864
13239559,2020-12-14,Тульская область,Тула,Отели,,,Гостевой Дом Толстый Кот,"переулок Болотникова, 1Г, Тула 300041 Россия",54.190468,37.633205
8673683,2020-12-14,Тульская область,д. Егнышевка,Отели,,,Gostinichny Kompleks Priokskiy Dvorik,"Derevnya Yegnyshevka, д. Егнышевка 301346 Россия",54.63712,37.203815
20265588,2020-12-14,Тульская область,Тула,Отели,,,Дворянское собрание,"пр. Ленина, 44, Тула 300041 Россия",54.19352,37.616
12475891,2020-12-14,Тульская область,Тула,Рестораны,,,Сушин Сын,"ул. М. Горького, 1В, Тула 300062 Россия",54.212563,37.628326
13799207,2020-12-14,Тульская область,Тула,Рестораны,,"Быстрые перекусы,Кафе","Калачная ""Марк и Лев""","Симферопольское шоссе, 107 км, Тула Россия",54.82696,37.46557
6548807,2020-12-14,Тульская область,Рождествено,Отели,,,"Санаторий ""Лихвинские воды""","п. Рождествено, 89, Рождествено 301411 Россия",54.114887,36.324425
9792274,2020-12-14,Тульская область,Велегож,Отели,,,Застава у Оки,"ул. Заречная, 7 A, Велегож 301010 Россия",54.698048,37.242966
13426890,2020-12-14,Тульская область,Щекинский район,Отели,,,Отель Метро,"ул. Победы, 16, Щекино 301245 Россия",54.00955,37.525772
3451230,2020-12-14,Тульская область,Тула,Отели,,,Олимп,"ул. Индустриальная, д. 16, Тула 300001 Россия",54.207718,37.645184
19176038,2020-12-14,Тульская область,Одоев,Отели,,,Odoyev.SKY,"Ленина, 25, Одоев 301440 Россия",53.938377,36.689316
8108683,2020-12-14,Тульская область,Новиково,Отели,,,Гостиничный Комплекс Капитан Клаб,Новиково 123456 Россия,54.714687,37.50812
1190471,2020-12-14,Тульская область,Тула,Отели,,,Гостиница Премьера,"ул. Максимовского, д. 3, Тула Россия",54.21335,37.63195
5480168,2020-12-14,Тульская область,Богородицк,Отели,,,"Гостиница ""Элит""","30 лет Победы, д. 1Е, Богородицк 301836 Россия",53.78876,38.12759
14411793,2020-12-14,Тульская область,Тула,Отели,,,Центр,"ул. Тургеневская, 13, Тула 300041 Россия",54.19005,37.618523
2252310,2020-12-14,Тульская область,Тула,Отели,,,История,"ул. Шухова, д. 24, Тула 300004 Россия",54.207767,37.66771
3619262,2020-12-14,Тульская область,Тула,Отели,,,Гостиница Вояж,"ул. Станиславского, д. 49/ ул. Головина, д. 11, Тула 300024 Россия",54.163536,37.603172
3592307,2020-12-14,Тульская область,Щекинский район,Отели,,,Гостиница Ясная Поляна,Ясная Поляна 301214 Россия,54.084373,37.534206
8466333,2020-12-14,Тульская область,Тула,Отели,,,Хостел Подушка,"ул. Демонстрации, д. 136, Тула 300034 Россия",54.19123,37.59561
7821757,2020-12-14,Тульская область,Бураково,Отели,,,База отдыха Осетрово,Бураково 301055 Россия,54.416374,37.918514
12636771,2020-12-14,Тульская область,Заокский район,Отели,,,Baza Otdykha Respublika Polenovo,Бёхово 301011 Россия,54.76186,37.2525
6216693,2020-12-14,Тульская область,Тула,Отели,,,"Гостиница ""Талисман""","ул. Мезенцева, д. 34, Тула 300026 Россия",54.16162,37.59444
13484392,2020-12-14,Тульская область,Тула,Отели,,,Гостиница на Каминского,"Каминского, 33, Тула 300041 Россия",54.189697,37.610497
15140943,2020-12-14,Тульская область,Тула,Отели,,,Загородный клуб ЛевЪ,"Центральная, 1, Тула 300911 Россия",54.082466,37.555
3463469,2020-12-14,Тульская область,Алексин,Отели,,,отель Сосновый Бор,"улица 50 Лет ВЛКСМ, Алексин 301369 Россия",54.53082,37.081993
2014221,2020-12-14,Тульская область,Тула,Отели,,,Москва,"Красная Пресня, дом 28 стр. 2, Тула 300007 Россия",54.198174,37.57963
10138653,2020-12-14,Тульская область,Заокский район,Отели,,,Велегож Парк,"ул. Сосновый бульвар, д.3-Б, Митино 301011 Россия",54.78562,37.24612
12118338,2020-12-14,Тульская область,Дворяниново,Отели,,,Болотов.Дача,Дворяниново 301005 Россия,54.700756,37.556885
15682946,2020-12-14,Тульская область,Тула,Отели,,,Проспект Хостел,"Шевченко, 4, Тула 300026 Россия",54.167908,37.59189
7644726,2020-12-14,Тульская область,Монастырщино,Отели,,,База экспедиции,"Куликово Поле, Монастырщино 301744 Россия",53.665398,38.652145
8052019,2020-12-14,Тульская область,Тула,Отели,,,Три медведя,"Велегож парк, 111, Тула Россия",54.737335,37.344074
13355130,2020-12-14,Тульская область,Тула,Отели,,,АРТ ОТЕЛЬ & ХОСТЕЛ ВОРОТА СОЛНЦА,"проспект Ленина, 107, Тула 300026 Россия",54.165627,37.588547
2697457,2020-12-14,Тульская область,Тула,Отели,,,Гостиница София,"ул. Каминского, д. 27 ТЦ София, Тула 300041 Россия",54.18916,37.611263
2495155,2020-12-14,Тульская область,Тула,Отели,,,Звездный,"ул. Кутузова, 100, Тула 300027 Россия",54.194214,37.691257
12661866,2020-12-14,Тульская область,Заокский район,Отели,,,Гуляй-Город,Ланьшинский 301003 Россия,54.836037,37.26773
3168174,2020-12-14,Тульская область,Тула,Отели,,,Отель Клуб Гранд,"ул. Болдина, 121, Тула 300028 Россия",54.17052,37.57968
2675603,2020-12-14,Тульская область,Тула,Отели,,,Отель Профит,"Улица Советская 59, Тула 300041 Россия",54.1904,37.62445
1566211,2020-12-14,Тульская область,Тула,Отели,,,Гостиница Велнесс Отель,"ул. Каракозова, д. 71, Тула Россия",54.20787,37.64824
17762361,2020-12-14,Тульская область,Заокский район,Отели,,,Болотов.Два,"107 км по Симферопольскому шоссе, Скрипово 301000 Россия",54.749737,37.354866
15667019,2020-12-14,Тульская область,Егнышевка,Отели,,,Baza Otdykha Berezovaya Roscha,"Tulskaya Oblast, Aleksinskiy Raion, Егнышевка 127051 Россия",54.629814,37.190952
14092464,2020-12-14,Тульская область,Новомосковск,Отели,,,"Гостиница ""Теремок""","ул. Кукунина, д.11, Новомосковск 301659 Россия",54.010563,38.318977
12049613,2020-12-14,Тульская область,Егнышевка,Отели,,,Березовая Роща,Егнышевка Россия,54.629456,37.18869
5063944,2020-12-14,Тульская область,с. Петропавловское,Отели,,,Золотой Город,"ул. Степная, д. 19, с. Петропавловское Россия",54.122948,38.023838
8443442,2020-12-14,Тульская область,д. Егнышевка,Отели,,,Приокский дворик,"ул. Юбилейная, д. 8а, д. Егнышевка 301346 Россия",54.63463,37.20826
4176462,2020-12-14,Тульская область,Тула,Отели,,,Ресторанно-гостиничный комплекс Царь,"ул. Демьянова, 24А, Тула 300045 Россия",54.171227,37.619984
7127595,2020-12-14,Тульская область,Венев,Отели,,,Мотель Славянский,"143 км  трасса М4 Дон, Венев Россия",54.60076,38.16939
6516932,2020-12-14,Тульская область,Алексин,Отели,,,Санаторий Строитель,"Бор, Алексин 300012 Россия",54.177456,37.60245
6556631,2020-12-14,Тульская область,Алексин,Отели,,,"База отдыха ""ХВОЯ""","ул. Приокская, д. 46 дер. Бунырево, Алексин 301364 Россия",54.56641,37.14797
13345349,2020-12-14,Тульская область,Узловая,Отели,,,Гостиничный комплекс Колизей,"16 Ulitsa Beklemishcheva, Узловая 301600 Россия",53.98555,38.15773
9852844,2020-12-14,Тульская область,Заокский район,Отели,,,Лесные Поляны,Митино 301011 Россия,54.790283,37.241314
15669081,2020-12-14,Тульская область,Тула,Отели,,,Клуб Путешественников,"Пирогова, д. 15а, Тула 300041 Россия",54.187157,37.619923
19076948,2020-12-14,Тульская область,Тула,Отели,,,Bon Voyage,"Головина, 9, Тула 300012 Россия",54.16445,37.60199
8096324,2020-12-14,Тульская область,Тула,Отели,,,Москва,"ул. Путейская, д. 3 Moskovskogo vokzala sq., 3, Тула 300041 Россия",54.19859,37.57968
6592189,2020-12-14,Тульская область,Тула,Отели,,,Славянский,"ул. Староникитская, д. 54, Тула 300045 Россия",54.184822,37.626724
9462765,2020-12-14,Тульская область,Щекинский район,Отели,,,Усадьба у Варваровки,"Ulitsa Skuratovskaya 78A, Ясная Поляна 300000 Россия",54.121105,37.610695
10394228,2020-12-14,Тульская область,Ефремов,Отели,,,Счастье,"ш. Тульское, д.4, Ефремов 301846 Россия",53.14677,38.09642
6756302,2020-12-14,Тульская область,Тула,Отели,,,Пегас Клуб,"ул. Демидовская, д. 179а, Тула 300062 Россия",54.21887,37.623096
6885855,2020-12-14,Тульская область,Ефремов,Отели,,,Гостиница Красивая меча,"ул. Ленина, д.29, Ефремов 301840 Россия",53.14602,38.11751
7715593,2020-12-14,Тульская область,Щекинский район,Отели,,,Ле-Ман,"ул. Стадионная, 3а пос. Первомайский, Щекино 301248 Россия",54.04214,37.51045
2462536,2020-12-14,Тульская область,п. Иншинский,Отели,,,Иншинка-Спа,"Иншинский поселок, д. 23, п. Иншинский 301138 Россия",54.164898,37.467194
6979914,2020-12-14,Тульская область,Айдарово,Отели,,,Action Клуб активного отдыха,"рядом с базой отдыха ""Энергетик"", Айдарово Россия",54.593742,37.159218
6439403,2020-12-14,Тульская область,Тула,Отели,,,"Гостиничный комплекс ""Саяны""","ул. Д. Ульянова, 31, Тула 300034 Россия",54.18859,37.581764
15661272,2020-12-14,Тульская область,Тула,Отели,,,Apartment on Demonstratsii,"Ulitsa Demonstratsii 38V, Тула 300034 Россия",54.19129,37.58911
17546049,2020-12-14,Тульская область,Отели Тульской области,Отели,,,Zelenaya Tropa,"1 Bezymyannaya Ulitsa Volkovichi Village, 301003 Россия",54.79936,37.30234
16615753,2020-12-14,Тульская область,Заокский район,Отели,,,Melnica Space,"АрхФерма, Нечаевские Выселки 301000 Россия",54.696297,37.384804
13320791,2020-12-14,Тульская область,Тула,Отели,,,SlavIanka,"2 Ulitsa Tompa, Тула 300041 Россия",54.18714,37.63093
9796472,2020-12-14,Тульская область,д. Егнышевка,Отели,,,Санаторий Егнышевка,д. Егнышевка Россия,54.634457,37.20261
17639018,2020-12-14,Тульская область,Белёв,Отели,,,Bell Hotel,"площадь Революции, 2, Белёв 301530 Россия",53.80586,36.13893
5532497,2020-12-14,Тульская область,Тула,Отели,,,"Ресторанно-гостиничный комплекс ""Империя""","ул. Каракозова, 79А, Тула 300004 Россия",54.20787,37.64824
17613392,2020-12-14,Тульская область,Некрасово,Отели,,,Nekrasovo Mini-Hotel,"M2, Некрасово 301111 Россия",54.28733,37.53571
14765322,2020-12-14,Тульская область,Алексин,Отели,,,"Гостиница ""Салют""","Болотова, д. 18, Алексин 301367 Россия",54.49241,37.12271
6402739,2020-12-14,Тульская область,с. Бунырево,Отели,,,Шахтер,с. Бунырево 301360 Россия,54.575,37.150238
8803497,2020-12-14,Тульская область,Тула,Отели,,,Отель H2O,"Московское ш., 43, Тула 300901 Россия",54.25287,37.60914
3461740,2020-12-14,Тульская область,Белёв,Отели,,,Старый Город,"ул. Рабочая улица, 96, Белёв 301531 Россия",53.81009,36.12418
6438312,2020-12-14,Тульская область,Тула,Отели,,,Шахтёр,"9 Мая, 1, Тула 300028 Россия",54.16561,37.583
12224073,2020-12-14,Тульская область,Заокский район,Отели,,,Vilis Hotel,"Ангелов переулов д. 8, Митино 125310 Россия",54.77824,37.25255
10630368,2020-12-14,Тульская область,Тула,Отели,,,Mini Hotel Sabai,"Бункерная 78, Тула 300027 Россия",54.191,37.70172
17142844,2020-12-14,Тульская область,Вележево,Отели,,,Экопарк Яснополе,"между трассами М4-Дон и Симферопольским шоссе, Вележево 301040 Россия",54.75123,37.863754
2702533,2020-12-14,Тульская область,Тула,Отели,,,Гостиница ОАО Тулауголь,"Ленина проспект, д. 65, Тула 300000 Россия",54.19352,37.616
12220782,2020-12-14,Тульская область,Тула,Отели,,,Like Hostel,"Krasnoarmeyskiy prospekt 19A, Тула 300041 Россия",54.19731,37.59495
6701075,2020-12-14,Тульская область,с. Бунырево,Отели,,,"Дом отдыха ""Буныревский""",с. Бунырево Россия,54.56975,37.15025
6215483,2020-12-14,Тульская область,Ефремов,Отели,,,"Отель ""Валентина""","ул. Свердлова, 55, Ефремов 301840 Россия",53.14611,38.11394
7311899,2020-12-14,Тульская область,Тула,Отели,,,Бм Хостел,"ул. Пушкинская, 53, Тула 300041 Россия",54.185493,37.616714
10351388,2020-12-14,Тульская область,Новомосковск,Отели,,,Русский Лес,"ул. Парковая д.11, Новомосковск 301680 Россия",54.023273,38.316498
12417584,2020-12-14,Тульская область,Тула,Отели,,,The Gully Inn,"Ovrazhnaya ulitsa, 15, Тула 300026 Россия",54.15729,37.59978
5983436,2020-12-14,Тульская область,д. Егнышевка,Отели,,,Санаторий Молния,д. Егнышевка Россия,54.634457,37.20261
7368337,2020-12-14,Тульская область,Советск,Отели,,,Усадьба,"ул. Октябрьская, д. 2Б, Советск 301205 Россия",53.93648,37.64184
6372988,2020-12-14,Тульская область,Тула,Отели,,,Лайк Хостел,"Улитса Дмитриыа Улыанова 2, 177, Тула 300000 Россия",54.19266,37.58306
6756280,2020-12-14,Тульская область,Тула,Отели,,,Сатурн,"ул. Октябрьская, д. 24, Тула 300002 Россия",54.20415,37.61613
6761445,2020-12-14,Тульская область,Киреевск,Отели,,,Медея,"ул. Горняков, 9, Киреевск 301260 Россия",54.08611,37.8227
13956655,2020-12-14,Тульская область,Вележево,Отели,,,Yasno Pole Eco-Hotel,"near Velezhevo, Вележево 301040 Россия",54.758247,37.871944
3458530,2020-12-14,Тульская область,Новомосковск,Отели,,,Октябрь,"улица Московская, 33, Новомосковск 301650 Россия",54.00512,38.29723
2696139,2020-12-14,Тульская область,Тула,Отели,,,Металлург гостиница,"Доватора улица, д. 3 Crossing the st. Metallurgists and the st. Dovatora, Тула 300000 Россия",54.179127,37.707233
7973824,2020-12-14,Тульская область,Щекинский район,Отели,,,Yasnaya Polyana Hotel Complex,Ясная Поляна 442524 Россия,54.084965,37.534534
17656701,2020-12-14,Тульская область,Отели Тульской области,Отели,,,Kantri Lodge,"1200 Yugo-Zapadneye Derevni, 301007 Россия",54.72776,37.446293
17370794,2020-12-14,Тульская область,Тула,Отели,,,Хостел Виктория,"Фрунзе, 19, Тула 300041 Россия",54.20021,37.59034
13811801,2020-12-14,Тульская область,Кимовск,Отели,,,Элит,"ул. Бессолова, д.6, Кимовск 301720 Россия",53.97242,38.52319
17538080,2020-12-14,Тульская область,Отели Тульской области,Отели,,,Островок,"295 км трассы М4, 1 стр. Строение 1, 301878 Россия",54.60054,38.16931
2706124,2020-12-14,Тульская область,Тула,Отели,,,Грин-Хаус,"Орловское шоссе, 97 Косая Гора, Тула 300903 Россия",54.12263,37.55987
12819728,2020-12-14,Тульская область,Тула,Отели,,,Hotel Morgan,"Krasnoarmeyskiy prospekt 46A, Тула 300041 Россия",54.19919,37.58302
2709298,2020-12-14,Тульская область,Тула,Отели,,,"Гостиница ""Юность""","ул. Войкова, 4, Тула 300007 Россия",54.18741,37.62159
7856337,2020-12-14,Тульская область,Новомосковск,Отели,,,Релакс,"ул. Сучкова, 2а, Новомосковск 51200 Россия",54.02078,38.29787
5534471,2020-12-14,Тульская область,Велегож,Отели,,,"Санаторий-курорт ""Велегож""",Велегож Россия,54.70416,37.257275
12815623,2020-12-14,Тульская область,Тула,Отели,,,Loft Hostel,"ulitsa Puteyskaya 15, Тула 300041 Россия",54.19748,37.57849
6394390,2020-12-14,Тульская область,Тула,Отели,,,"Отель ""Европа""","ул. Болдина, 45, Тула 300013 Россия",54.181667,37.573315
305060,2020-12-14,Тульская область,Тула,Отели,,,Гостиница Демидовский стиль (Best Eastern),"ул. Мориса Тореза, д. 1, Тула 300008 Россия",54.18252,37.60805
12449603,2020-12-14,Тульская область,Краинка,Отели,,,"Санаторий ""Краинка""",Краинка 301411 Россия,54.11682,36.337826
9809656,2020-12-14,Тульская область,Тула,Отели,,,Хостел Фаворит,"ул. Луначарского, 66Б, Тула 300002 Россия",54.20571,37.62135
12413575,2020-12-14,Тульская область,Тула,Отели,,,Nice Hostel,"пр. Ленина, 85, Тула 300904 Россия",54.13161,37.5726
6756321,2020-12-14,Тульская область,Тула,Отели,,,Парус,"ул. Большая, д. 9а, Тула 300901 Россия",54.25107,37.60772
11706897,2020-12-14,Тульская область,Тула,Отели,,,Tulskiy Hostel on Demidovskaya,"20 ulitsa Demidovskaya Plotina, Тула 300001 Россия",54.19928,37.63423
13238810,2020-12-14,Тульская область,Заокский район,Отели,,,"База отдыха ""Ново поле""",Бёхово 125993 Россия,54.763153,37.256058
7119963,2020-12-14,Тульская область,Тула,Отели,,,Федерация,"ул. Дзержинского, 11а, Тула 300041 Россия",54.19316,37.62373
12716193,2020-12-14,Тульская область,Заокский район,Отели,,,Hostel Silver Owl,"Pyatnitskoye sh. 3, Митино 125464 Россия",54.77824,37.25255
12000336,2020-12-14,Тульская область,Тула,Отели,,,Guest House on Levanevskogo 20,"Levanevskogo 20, Тула 300012 Россия",54.16178,37.60164
12247113,2020-12-14,Тульская область,Тула,Отели,,,Ekonom Hostel,"Kutuzova 108B 1 floor, Тула 300027 Россия",54.19129,37.69331
2708645,2020-12-14,Тульская область,Тула,Отели,,,Гостиница ГНПП Сплав,"Староникитская улица, д. 10, Тула 300000 Россия",54.19161,37.62498
21023286,2020-12-14,Тульская область,Тула,Отели,,,Мини-Отель Виктория,"Улица Фрунзе 19, Тула 300034 Россия",54.16422,37.55536
15872976,2020-12-14,Тульская область,Тула,Отели,,,Studio Oruzheynaya,"Oruzheynaya 32, Kv 7, Тула 300028 Россия",54.17348,37.58735
6741156,2020-12-14,Тульская область,Тула,Отели,,,Велегож,"Ленина проспект, 46, Тула 300041 Россия",54.701057,37.250153
17538597,2020-12-14,Тульская область,Тула,Отели,,,Sibintek Motel,"M4 Don 172km, Тула 301320 Россия",54.59175,38.16749
16828741,2020-12-14,Тульская область,Тула,Отели,,,Apartament Iguana,"Novomedvenskiy Proyezd 6, Тула 300004 Россия",54.21872,37.68811
10639785,2020-12-14,Тульская область,Тула,Отели,,,Inn Sanduni na Volodarke,"Володарского 24 а, Тула 300911 Россия",54.10706,37.61417
21324918,2020-12-14,Тульская область,Тула,Отели,,,Dom v Skuratovo,"пос. Угольныи, ул. 1-ыи Квартал, 68а, Тула 300911 Россия",54.096188,37.62294
1200533,2020-12-14,Тульская область,Тула,Отели,,,Heliopark Carousel,"ул. Ясная, д. 112, Тула 300910 Россия",54.16422,37.55536
15191044,2020-12-14,Тульская область,Тула,Отели,,,Хостел Виктория,"Хoлтурина, 17, Тула 300034 Россия",54.188927,37.59688
7914054,2020-12-14,Тульская область,Тула,Отели,,,Рекреационный комплекс «Храброе сердце»,"Ulitsa Metallurgov 22B, Тула 300027 Россия",54.18376,37.70155
17603207,2020-12-14,Тульская область,Тула,Отели,,,Хотел на Косои Горе,"Ulitsa Shmidta 3, Тула 300903 Россия",54.12226,37.54845
12340658,2020-12-14,Тульская область,Тула,Отели,,,Mini-Hotel Nochnoi Ohotnik,"Ulitsa Shosseynaya 18 Molodezhny village, Тула 300911 Россия",54.09441,37.61538
16818451,2020-12-14,Тульская область,Тула,Отели,,,Apartments At 3rd Vostochniy Proezd,"3-I Vostochnyi Proyezd D. 9, Kvartira 50, Тула 300045 Россия",54.1719,37.65881
6761272,2020-12-14,Тульская область,Тула,Отели,,,На Овражной,"ул. Овражная, 15, Тула 300026 Россия",54.15527,37.5981
16719315,2020-12-14,Тульская область,Тула,Отели,,,Na Krasnoarmeyskom Apartments,"Ulitsa Soyfera 7, Тула 300041 Россия",54.1976,37.60424
21232215,2020-12-14,Тульская область,Тула,Отели,,,Kvartira Aleksandrovskii Park,"Oktyabr'skaya Ulitsa, Тула 300903 Россия",54.23467,37.62584
9713246,2020-12-14,Тульская область,Тула,Отели,,,Budennogo Hotel,"Ulitsa Budennogo 8, Тула 300041 Россия",54.10021,37.57143
3462118,2020-12-14,Тульская область,Тула,Отели,,,Люкс,"Мира улица, д. 62, Тула 300000 Россия",54.11903,37.52966
2706682,2020-12-14,Тульская область,Тула,Отели,,,отель Виктория,"Приупская улица, д. 28, Тула 300000 Россия",54.19349,37.6706
8379193,2020-12-14,Тульская область,Тула,Отели,,,Хостел №1,"Кутузова, 108в, Тула 300027 Россия",54.21292,37.66495
9731032,2020-12-14,Тульская область,Тула,Отели,,,Hostel Vybor,"Ulitsa Polevaya 12, Тула 300904 Россия",54.12755,37.69905
21261829,2020-12-14,Тульская область,Тула,Отели,,,Тульский Хостел,"Демидовская плотина, 20, Тула 300001 Россия",54.199295,37.63434
15611760,2020-12-14,Тульская область,Тула,Отели,,,мини отель У Кремля,"Дзержинского дом 10 этаж 1,оф.1, Тула 300000 Россия",54.12938,37.53215
19960135,2020-12-14,Тульская область,Тула,Отели,,,OYO Hotel Boutique Vindho,"1, Jacarandas 12, Тула 42850 Россия",19.94793,99.33943
8379267,2020-12-14,Тульская область,Тула,Отели,,,Деревенская Баня На Дровах,"Пархоменко, 59, Тула 300026 Россия",54.16205,37.59797
16710528,2020-12-14,Тульская область,Тула,Отели,,,Konditierghrad,"Gh. Tula, Ul. Chmutova, d. 158 V, Тула 300005 Россия",54.20838,37.571175
10782300,2020-12-14,Тульская область,Тула,Отели,,,Apelsin,"Demonstratsii 12 a, Тула 300041 Россия",54.19297,37.60369
17710293,2020-12-14,Тульская область,Тула,Отели,,,Uyut,"Puteyskaya 15 Cor.2 1st Floor, Entrance To The Central, Тула 300041 Россия",54.19755,37.57854
6756272,2020-12-14,Тульская область,Тула,Отели,,,Визит,"ул. Кирова, д. 22, Тула 300001 Россия",54.19447,37.64432
