с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
3606185,2020-12-15,Краснодарский край,Краснодарский край,Достопримечательности,Природа и парки,Парки,"Культурный центр ""Старый Парк""","ул. Черноморская, 55, Кабардинка 353480 Россия",44.64422,37.935764
5521323,2020-12-15,Краснодарский край,Новороссийск,Достопримечательности,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности,Мемориальный Комплекс Малая Земля в Новороссийске,"просп. Ленина, Новороссийск Россия",44.69529,37.78538
5504385,2020-12-15,Краснодарский край,Анапа,Достопримечательности,Зоопарки и океанариумы,Океанариумы,Анапский дельфинарий на Пионерском проспекте 20А,"Пионерский проспект, 20А, Анапа 353440 Россия",44.924187,37.31995
6108866,2020-12-15,Краснодарский край,Краснодарский край,Достопримечательности,Достопримечательности и культурные объекты,"Спортивные комплексы,Арены и стадионы",Дворец зимнего спорта Айсберг,"Имеретинская низменность Прибрежный кластер, Адлер, Сочи 354375 Россия",43.40739,39.95835
6032201,2020-12-15,Краснодарский край,Краснодарский край,Достопримечательности,Природа и парки,Тематические парки развлечений,Сочи Парк,"Олимпийский проспект, 21 Имеретинская низменность, Сочи 354340 Россия",43.40367,39.96367
16869527,2020-12-15,Краснодарский край,Краснодарский край,Достопримечательности,Природа и парки,Природные и заповедные зоны,Хаски Парк,"Псехако, низовье трассы H, Сочи 352177 Россия",43.694054,40.334587
5533730,2020-12-15,Краснодарский край,Краснодарский край,Достопримечательности,Природа и парки,Парки,Олимпийский парк,"Имеретинская долина, Сочи Россия",43.40569,39.954803
6440036,2020-12-15,Краснодарский край,Краснодарский край,Достопримечательности,Природа и парки,Гроты и пещеры,пещера Нежная,"Doroga Dakhovskaya - Lago-Naki Лаго-Наки, 352666 Россия",44.15036,40.06507
307451,2020-12-15,Краснодарский край,Краснодарский край,Достопримечательности,Природа и парки,Сады,Парк Дендрарий в Сочи,"Курортный проспект 74к 1А, Сочи 354000 Россия",43.570503,39.745342
6537491,2020-12-15,Краснодарский край,Краснодарский край,Достопримечательности,Природа и парки,Парки,Лазаревский Парк Культуры и отдыха,"ул. Павлова, 2, Лазаревское, Сочи Россия",43.906292,39.328667
9865154,2020-12-15,Краснодарский край,Анапа,Достопримечательности,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности,Набережная Анапы,Анапа Россия,44.897717,37.313522
11626541,2020-12-15,Краснодарский край,Краснодар,Достопримечательности,Достопримечательности и культурные объекты,Арены и стадионы,Cтадион ФК Краснодар,"ул. Разведчика Леонова, 1, Краснодар 350901 Россия",45.045605,39.02851
14768259,2020-12-15,Краснодарский край,Краснодар,Достопримечательности,Природа и парки,Парки,Парк Галицкого,"улица Разведчика Леонова, Краснодар 350059 Россия",45.041042,39.03354
6490486,2020-12-15,Краснодарский край,Новороссийск,Достопримечательности,Музеи,Специализированные музеи,Крейсер Михаил Кутузов,"Набережная им. Адмирала Серебрякова, 2а, Новороссийск 353900 Россия",44.72066,37.781086
6446724,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Гостиница ""Дельфин""","Черноморская ул., 19, Сочи 354002 Россия",43.566402,39.738014
6158220,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Цитрус,"Набережная ул., 15, Адлер, Сочи 354340 Россия",43.420406,39.92807
4585959,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Имеретинский,"Морской бульвар, 1 Имеретинская низменность, Адлер, Сочи 354340 Россия",43.411545,39.935944
2716432,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Тюлип Инн Роза Хутор,"наб. Панорама, 2 Горнолыжный комплекс ""Роза Хутор"", Эсто-Садок, Сочи 354392 Россия",43.672707,40.293797
6363796,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Бархатные Сезоны Екатерининский Квартал,"ул. Бульвар Надежд, 42 ул. Бульвар Надежд, 42, Адлер, Сочи 354340 Россия",43.390457,39.99254
12247330,2020-12-15,Краснодарский край,Анапа,Отели,,,Утесов,"ул. Маяковского, 2Б проезд Крутой, 2, Анапа 353454 Россия",44.87655,37.311653
7273837,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Аквамарин парк,"ул. Южных Культур, д. 22, Адлер, Сочи Россия",43.415375,39.928947
3575375,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,SM Royal Отель,"ул. Павлика Морозова, д. 50, Адлер, Сочи 354340 Россия",43.428787,39.91832
6762593,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Бархатные Сезоны Русский Дом Спортивный Квартал,"ул. Фигурная, 29, Адлер, Сочи 354340 Россия",43.391182,39.993652
5783423,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Novotel Resort Krasnaya Polyana Sochi,"Горная,  11 Горки Город, Эсто-Садок, Сочи 354392 Россия",43.669632,40.25748
5479659,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Swissotel Resort Сочи Камелия,"Курортный пр-т, 89, Сочи 354002 Россия",43.562634,39.756588
5279861,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Omega Sirius,"Олимпийский проспект, д. 3, Адлер, Сочи 354350 Россия",43.411777,39.950466
13163625,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Апартаменты Чудо,"Радужный Переулок, 5, Эсто-Садок, Сочи 354392 Россия",43.68782,40.249924
9807069,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Rosa Springs,"ул. Медовея, 4 Горная Олимпийская Деревня, Эсто-Садок, Сочи 354392 Россия",43.660625,40.319088
10060181,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Имеретинский - Прибрежный квартал,"ул. Голубая, 1ж Имеретинская низменность, Адлер, Сочи 354340 Россия",43.411858,39.93585
6537737,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Поляна 1389  Отель и Cпа,"Ачипсинская ул., 8/11, Эсто-Садок, Сочи 354392 Россия",43.695282,40.316383
6400382,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Отель ""Денарт""","переулок Горького, 16, Сочи 354000 Россия",43.585484,39.728184
5594140,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Novotel Congress Krasnaya Polyana,"ул. Горная, 6, Эсто-Садок, Сочи 354392 Россия",43.668194,40.261093
4176774,2020-12-15,Краснодарский край,Анапа,Отели,,,Alean Family Resort & Spa Doville,"Пионерский проспект, 14, Анапа 353456 Россия",44.917973,37.32561
17532910,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Apartments on Ges -19,"19 Ulitsa Ges, Сочи 354392 Россия",43.6714,40.1923
2694303,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Санаторий Октябрьский,"42-44, Плеханова улица, Сочи 354008 Россия",43.62693,39.700592
7603608,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостиница Роза Ски Инн,"ул. Пихтовая аллея дом, 1, Эсто-Садок, Сочи 354392 Россия",43.66152,40.3179
2641164,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Санаторий Мыс Видный,"ш. Новороссийское, д. 1, Хоста, Сочи 354037 Россия",43.51502,39.856342
6279811,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Форвард Апартотель,"ул. Кирова, 44, Адлер, Сочи 354340 Россия",43.424835,39.923885
15594985,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Ивмонтан,"Эстонская,  33, Эсто-Садок, Сочи 354392 Россия",43.686176,40.25274
5075508,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,AZIMUT Отель FREESTYLE,"наб. Полянка, 4, Эсто-Садок, Сочи 354392 Россия",43.67469,40.28865
1832688,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостиница Роза Ветров,"ул. Пирогова, 40В, Сочи 354008 Россия",43.607,39.71323
3702939,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Санаторий ""Золотой колос""","Курортный проспект, 86, Сочи 354002 Россия",43.566395,39.749657
11949363,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Отель ""Аркадия""","ул. Эстонская, д.81, Эсто-Садок, Сочи 354340 Россия",43.684574,40.262955
5524959,2020-12-15,Краснодарский край,Туапсинский район,Отели,,,Гостевой дом Чайка,"улица Звездная 20В, Туапсе 352800 Россия",44.08729,39.08756
7087512,2020-12-15,Краснодарский край,Горячий Ключ,Отели,,,Очаровательная полянка,"трасса Краснодар-Джубга, Горячий Ключ 353290 Россия",44.600037,39.08106
2690844,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Авангард,"Курортный проспект, 83, Сочи 354002 Россия",43.565178,39.743492
13991974,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Garden Hills Hotel,"Bytkha Street 3/1, Сочи 354054 Россия",43.569424,39.754982
2693559,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,отель Кавказ,"Нижнеимеретинская улица, д. 161А, Адлер, Сочи Россия",43.396347,39.971745
2706782,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,ОТЕЛЬ ПРЕСТИЖ,"ул. Просвещения, д. 163, Адлер, Сочи 354364 Россия",43.483086,39.889496
2482428,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гала-Альпик,"ул. Берёзовая, 150 Krasnaya Polyana, Эсто-Садок, Сочи 354392 Россия",43.684383,40.26253
10309955,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Оплот,"ул. Калиновая, д. 9А, Сочи 354392 Россия",43.685913,40.22523
3701317,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Санаторий Магадан,"ул. Декабристов, 161, Лоо, Сочи 354208 Россия",43.6902,39.59682
17707997,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Vertex SPA hotel,"Переселенческая, 2а, Эсто-Садок, Сочи 354392 Россия",43.684547,40.257057
2696557,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Гостиница ""Пирамида""","ул. Березовая, 57, Эсто-Садок, Сочи 354392 Россия",43.68718,40.24433
2690092,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Отель ""Адельфия""","ул. Просвещения, 13, Адлер, Сочи Россия",43.42384,39.91654
2714825,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Эллас,"ул. Просвещения, д. 111а, Адлер, Сочи 354364 Россия",43.47743,39.89318
6622880,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Марианна,"Пластунская ул., 44, Сочи 354000 Россия",43.602768,39.735825
6981245,2020-12-15,Краснодарский край,Туапсинский район,Отели,,,Гостевой дом AMIGO,"ул. Азовская, 8, Туапсе 352800 Россия",44.107525,39.087543
7393390,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Касабланка,"Ул. 8 Марта, 5, Адлер, Сочи 354340 Россия",43.426903,39.915382
3722196,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Гостиница ""Вэйлер""","ул. Ленина, д. 282/1, Адлер, Сочи 354340 Россия",43.470844,39.903233
2705123,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Прибрежный отель Лазурь,"ул. Просвещения, 104А, Адлер, Сочи 354340 Россия",43.434505,39.90868
10521491,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Анатоль,"ул. Станиславского, 10, Адлер, Сочи 354340 Россия",43.42267,39.929638
1900684,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Баунти отель,"ул. Приморская, 4Б, Сочи 354000 Россия",43.576553,39.72517
2695592,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Грейс Кипарис,"Богдана Хмельницкого переулок, д. 8, Адлер, Сочи 354340 Россия",43.42549,39.916897
304470,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Lazurnaya Hotel & SPA,"Курортный проспект, 103, Сочи 354024 Россия",43.551617,39.777428
12095256,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Hotel BoogelWoogel Bar,"Ulitsa Sulimovka, 14, Эсто-Садок, Сочи 354392 Россия",43.662487,40.31702
2265274,2020-12-15,Краснодарский край,Анапа,Отели,,,Отель Мандарин,"Пионерский проспект, 20A, Анапа 353440 Россия",44.926353,37.320347
6369906,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Спорт Инн Отель и Велнесc,"ул. Урицкого,  18а, Адлер, Сочи 354349 Россия",43.389435,39.986347
3431963,2020-12-15,Краснодарский край,Новороссийск,Отели,,,Империал Hotel&Champagne Spa,"ул. Промышленная, 38, Абрау-Дюрсо, Новороссийск 353995 Россия",44.706337,37.59738
5953917,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Голден Тюлип Роза Хутор,"улица Набережная Панорма, 3 Горнолыжныи курорт Роза Хутор, Эсто-Садок, Сочи 354392 Россия",43.67244,40.295094
5279747,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Парк Инн Сочи Центр,"ул. Горького, 56, Сочи 354024 Россия",43.590874,39.727394
14136518,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Арт-хостел МореГор,"Сочи, Красная Поляна, ул. ГЭС,  30 near supermarket Magnit, Сочи 354392 Россия",43.67122,40.19278
1591481,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Грейс Наири,"переулок Горный, д. 1, Сочи 354000 Россия",43.578632,39.732494
19122674,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Портобелло Сочи Отель,"Ленина, 219В, Адлер, Сочи 354364 Россия",43.466393,39.898983
12569212,2020-12-15,Краснодарский край,Анапский район,Отели,,,Grek Hotel,"ulitsa Zolotye Peski, Витязево 353417 Россия",44.98232,37.25259
10045221,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Sweet Hostel,"ул. Навагинская, д. 9/4, Сочи 354000 Россия",43.588882,39.724056
7952084,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостевой дом На пляже,"ул. Цимлянская 35, Адлер, Сочи 354349 Россия",43.389576,39.983627
3565982,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостиница Илиада,"ул. Просвещения, д. 122, Адлер, Сочи 354340 Россия",43.443787,39.90365
12600544,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Hostel Yakor,"Obshchinnaya ulitsa 48, Адлер, Сочи 354349 Россия",43.397896,39.973057
10545445,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Sonata Hotel,"Ulitsa Poltavskaya 60, Сочи 354053 Россия",43.62844,39.69562
2692253,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Экодом Сочи,"ул. Политехническая, 40/2, Сочи 354008 Россия",43.61426,39.71826
15555236,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Blue Marine Hotel,"Trostnikovaya St, 44, Адлер, Сочи 354354 Россия",43.41112,39.960545
2460185,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Гала Плаза,"ул. Олимпийская, д. 22, Эсто-Садок, Сочи 354392 Россия",43.6774,40.28235
2696542,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Отель ""Рест-Мацеста""","пр. Курортный, д. 120/2, Сочи Россия",43.5464,39.802048
10941200,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,SunKiss Хостел,"ул. Тюльпанов 41К заезд на территорию с ул.Каспийская, Адлер, Сочи 354340 Россия",43.42015,39.937687
2465483,2020-12-15,Краснодарский край,Анапа,Отели,,,"Отель ""Капитан""","ул. Набережная, 3, Анапа 353440 Россия",44.897106,37.30744
6676003,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Мармарис,"ул. Станиславского 23, Адлер, Сочи 354340 Россия",43.42019,39.92918
6981311,2020-12-15,Краснодарский край,Горячий Ключ,Отели,,,Спа-отель Де Муазель,"ул. Ленина 2/1 Улица Ленина д 2/1, Горячий Ключ 353290 Россия",44.625267,39.100338
12723629,2020-12-15,Краснодарский край,Горячий Ключ,Отели,,,Карловы Ключи,"ул. Псекупская, 9, Горячий Ключ 353292 Россия",44.627014,39.098133
2695273,2020-12-15,Краснодарский край,Туапсинский район,Отели,,,Русь отель,"10А, улица Галины Петровой, Туапсе 352800 Россия",44.09601,39.08028
7021209,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,El Paraiso Hotel,"Ulitsa Prosvescheneniya 70, Адлер, Сочи 354340 Россия",43.42645,39.915104
648771,2020-12-15,Краснодарский край,Новороссийск,Отели,,,Гостиница Новороссийск,"ул. Исаева, д. 2, Новороссийск 353905 Россия",44.707886,37.78697
6026874,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостиница Причал,"ул. Просвещения, 7, Адлер, Сочи 354340 Россия",43.422703,39.91743
7808447,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостевой дом Олд Бойз,"ул. Медовеевская, 19, Сочи 354390 Россия",43.66465,40.071835
8872834,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Имеретинский - Заповедный квартал,"ул. Парусная, д. 21 Имеретинская низменность, Адлер, Сочи 354340 Россия",43.412186,39.94
8387431,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Астра,"ул. Хуторская 42, Сочи 354340 Россия",43.412193,39.960773
2147269,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостиничный комплекс Вилла Анна,"пр. Курортный, д. 72/7, Сочи 354002 Россия",43.571835,39.739777
6530187,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Апарт-отель Династия,"ул. Защитников Кавказа, 76, стр. 3, Сочи 350000 Россия",43.67839,40.209892
6205410,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Гостевой дом ""Черное море""","ул. Бестужева, 6а, Адлер, Сочи 354340 Россия",43.419327,39.922367
10110026,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Имеретинский - Морской квартал,"ул. Парусная, д. 21 Имеретинская низменность, Адлер, Сочи 354342 Россия",43.41283,39.932148
12790246,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Риффос,"Нижнеимеретинская улица, 141, Сочи 354349 Россия",43.397182,39.969166
5564873,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Белладжио,"ул. Виноградная, 184/3, Сочи 354008 Россия",43.622276,39.720146
7645795,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Грейс Калипсо,"ул. Переселенческая, 35, Эсто-Садок, Сочи 354392 Россия",43.687325,40.2583
1188151,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Грейс Арли,"ул. Ленина,  219Д, Адлер, Сочи 354382 Россия",43.47279,39.896076
2695955,2020-12-15,Краснодарский край,Анапа,Отели,,,Старинная Анапа,"ул. Набережная, д. 2, Анапа 353440 Россия",44.896847,37.307404
615210,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Альмира,"Бестужева улица, д. 8, Адлер, Сочи 354340 Россия",43.42026,39.921852
3702800,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Санаторий ""Южное Взморье""","ул. Калинина, 1, Адлер, Сочи 354340 Россия",43.428165,39.91336
7718311,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Райдерс Лодж,"ул. Медовея 6, Эсто-Садок, Сочи 354392 Россия",43.660667,40.320374
5254874,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Грин Хаус,"Дивноморская, 26, Сочи 354054 Россия",43.565506,39.75987
6032997,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Форт Эврика,"ул. Олимпийская д. 36, Эсто-Садок, Сочи Россия",43.67491,40.28577
12611775,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Графит,"Пирогова 34/2, Сочи 354008 Россия",43.60723,39.716675
6200877,2020-12-15,Краснодарский край,Анапа,Отели,,,"Гостиница ""Маргарита""","Первомайская ул., 4А, Анапа 353440 Россия",44.90243,37.32711
6761471,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Куб,"ул. Кишиневская д. 6, Сочи 354393 Россия",43.45095,39.94347
6982723,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостевой дом Алтай,"Интернациональная, 5, Адлер, Сочи 354340 Россия",43.42034,39.923847
6163654,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Гостиница ""Абрис""","ул. 65 лет Победы, 4, Адлер, Сочи 354350 Россия",43.39888,39.96662
5783398,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Гостевой дом ""Марс""","9 Марсовый переулок, Адлер, Сочи 354340 Россия",43.41342,39.95797
3367259,2020-12-15,Краснодарский край,Новороссийск,Отели,,,Отель София,"ул. Советов, д.56, Новороссийск 353900 Россия",44.716984,37.778633
8469403,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Калипсо,"ул. Калараш  2, Лазаревское, Сочи Россия",43.90227,39.33108
14900703,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Hotel Soprano,"Ulitsa Obshchinnaya 7, Адлер, Сочи 354349 Россия",43.399834,39.9686
8328893,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Альпийская сказка Плюс,"ул. Эстонская 9/3, Эсто-Садок, Сочи 354392 Россия",43.68167,40.27177
7691649,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Вилла Голд,"ул. Цветочная, 17/3, Адлер, Сочи 354000 Россия",43.416298,39.927135
2697975,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Арт-отель,"Кипарисовая улица, д. 6 Shosseynaya, 4, Сочи 354037 Россия",43.63073,39.74682
7675884,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Афина,"ул. Просвещения, д.17, Адлер, Сочи 354340 Россия",43.42442,39.916187
14792999,2020-12-15,Краснодарский край,Туапсинский район,Отели,,,Санаторий Зелёная долина,"Проезд Зелёная Долина,1, Дом Отдыха Кубань 352840 Россия",44.188515,38.905342
7321585,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Афина,"ул. Цветочная, 17/11, Адлер, Сочи 354340 Россия",43.417107,39.928646
6159226,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Бутик-отель Терраса,"Камышовая, 25, Сочи, Адлерский район, Имеретинская низменность, Адлер, Сочи 354340 Россия",43.410835,39.957508
6226985,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Green Club,"Курортный пр-т, 108А, Сочи 354024 Россия",43.55347,39.77697
2570261,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,WaterLoo Hotel,"ул. Пограничная, 3, Лоо, Сочи 354208 Россия",43.70578,39.58047
3459778,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Русский Дом Дивный 43°39°,"улица Лучезарная, д. 16, Лоо, Сочи 354206 Россия",43.669216,39.611855
6019601,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Романов,"Курортный проспект, 94Б, Сочи 354054 Россия",43.55772,39.76682
11876431,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Романовский Отель,"Акаций пер, 12, Эсто-Садок, Сочи 354392 Россия",43.68891,40.246773
6839722,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Олимпик хостел,"Курортный проспект д. 72/5, Сочи 354000 Россия",43.571136,39.740093
12513984,2020-12-15,Краснодарский край,Новороссийск,Отели,,,Abrau Khutor,"Gor'kogho 2A, Абрау-Дюрсо, Новороссийск 353995 Россия",44.7037,37.60091
4007957,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Гостевой дом ""Агава""","улица Разина , дом 20/4, Лоо, Сочи 354208 Россия",43.70359,39.58531
10679315,2020-12-15,Краснодарский край,Анапа,Отели,,,Villaggio Hotel,"Pionersky Prospekt Maly Proezd 1D, Анапа 353450 Россия",44.95452,37.299297
2336635,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,"Отель ""Амалия""","ул. Ленина, д.286, Адлер, Сочи 354000 Россия",43.476784,39.89906
13157080,2020-12-15,Краснодарский край,Тимашевск,Отели,,,Golden Star,"Ulitsa Beregovaya дом 1, Тимашевск 352700 Россия",45.606712,38.931633
14920100,2020-12-15,Краснодарский край,Анапа,Отели,,,Усадьба Шато Каберне,"Пионерский Проспект, 81Б Вход с Джеметинского пр, Анапа 353450 Россия",44.943935,37.300602
2695919,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Янаис,"ул. Ленина, 221/8, Адлер, Сочи 354364 Россия",43.48391,39.89321
17424875,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,BAMBOO  hostel,"Ленина, 298Б, Адлер, Сочи 354340 Россия",43.485157,39.89427
5534866,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Отель Олимпия-Лазаревское,"ул. Речная, 1., Лазаревское, Сочи Россия",43.90256,39.33454
2631909,2020-12-15,Краснодарский край,Анапа,Отели,,,Onix Marco Polo Анапа,"пр. Пионерский, д. 36ф, Анапа 353456 Россия",44.943077,37.307915
8667970,2020-12-15,Краснодарский край,Джубга,Отели,,,Green Wood,"Джубское лесничество, Джубга 352844 Россия",44.31383,38.668365
3544740,2020-12-15,Краснодарский край,Южный,Отели,,,Пансионат Южный,"P. Yuzhniy 9, Южный 352813 Россия",44.05812,39.11837
10437966,2020-12-15,Краснодарский край,Анапа,Отели,,,Ла Мелия,"Проезд Золотистый, 7, Анапа 353456 Россия",44.93984,37.30498
4350864,2020-12-15,Краснодарский край,Анапа,Отели,,,"Отель ""Анапа-Лазурная""","Новороссийская ул., 174, Анапа 353440 Россия",44.895058,37.321774
12349776,2020-12-15,Краснодарский край,Новороссийск,Отели,,,Гостиница Панорама,"Широкая Балка база отдыха Широкая, Новороссийск 353993 Россия",44.658184,37.688942
2093989,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостиница Кристина,"ул. Богдан Хмельницкого, д. 31/2, Адлер, Сочи 354342 Россия",43.42675,39.91869
2340279,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостиница Мирит,"пр. Курортный, д. 21, Сочи 354000 Россия",43.58084,39.72265
3244469,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Золотой Дом,"ул. Рахманинова, д. 23, Сочи 354008 Россия",43.608612,39.716103
3590337,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Эдельвейс,"ул. Киевская, 11, Адлер, Сочи 354340 Россия",43.45757,39.90255
7119365,2020-12-15,Краснодарский край,Джубга,Отели,,,Grand Paradise Hotel,"Mikrorayon Priboy 3A, Джубга 352844 Россия",44.301937,38.71279
6839918,2020-12-15,Краснодарский край,Джубга,Отели,,,Гостевой дом Веста,"ул. Кооперативная, 5А, Джубга 352844 Россия",44.31784,38.69338
10743860,2020-12-15,Краснодарский край,Анапа,Отели,,,Well Hotel,"Шоссейная, 17А, Анапа 353440 Россия",44.928387,37.338516
6675104,2020-12-15,Краснодарский край,Ейск,Отели,,,Морская,"ул. Морская д.250, Ейск 353680 Россия",46.70662,38.25043
7399220,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Вилла Море,"ул. Речная, 9, Лазаревское, Сочи 354200 Россия",43.899677,39.336727
15014008,2020-12-15,Краснодарский край,Анапа,Отели,,,Гостевой дом Арди,"Проезд Комсомольский, 19, Анапа 353454 Россия",44.88197,37.31562
7721238,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Бутик-Отель Христофор,"Волоколамская, 79, Сочи 354392 Россия",43.68244,40.209774
9792193,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Дом Солнца,"ул. Заповедная, 51, Сочи 354392 Россия",43.67889,40.20576
8007033,2020-12-15,Краснодарский край,Большой Сочи,Отели,,,Гостевой дом Клевер,"Медовая, 24, Адлер, Сочи 354340 Россия",43.475395,39.900524
6733196,2020-12-15,Краснодарский край,Туапсинский район,Отели,,,Lavicon Hotel Collection,"Новороссийское ш., д. 10, Небуг 352831 Россия",44.16412,38.99259
