с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
12583127,2020-12-15,Липецкая область,Грязи,Рестораны,,,"Кафе ""Айсберг""","ул. 30 лет Победы, 52, Грязи 399056 Россия",52.49765,39.94484
6189312,2020-12-15,Липецкая область,Липецк,Рестораны,,,Масленица,"Советская, 66, Липецк 398001 Россия",52.65679,39.72761
6189388,2020-12-15,Липецкая область,Липецк,Рестораны,,,Час-Пик,"Московская, 103, Липецк 398055 Россия",52.60799,39.51431
6189226,2020-12-15,Липецкая область,Липецк,Рестораны,,,Анкона,"Терешковой, 13Б, Липецк 398002 Россия",52.62171,39.56761
6743920,2020-12-15,Липецкая область,Липецк,Рестораны,,Паб,Бухарест,"Ленина, 17, Липецк 398050 Россия",52.60973,39.60182
12881671,2020-12-15,Липецкая область,Липецк,Рестораны,,,Де Бассус,"ул. Плеханова, 37/6, Липецк 398050 Россия",52.614273,39.601498
6189316,2020-12-15,Липецкая область,Липецк,Рестораны,,,Маска,"Советская, 4, Липецк 398001 Россия",52.65679,39.72761
17847751,2020-12-15,Липецкая область,Липецк,Рестораны,,,Бискафе,"ул. Студёновская, 123, Липецк 398007 Россия",52.627396,39.642853
12690994,2020-12-15,Липецкая область,Липецк,Рестораны,,,Брюссель Гастрономический Паб,"ул. Терешковой, 18A, Липецк Россия",52.615986,39.56836
13284794,2020-12-15,Липецкая область,Тёплое,Рестораны,,,"Кафе ""Теплое""","улица Мокрая Слобода, 126А, Тёплое 399640 Россия",52.910824,39.209827
13094264,2020-12-15,Липецкая область,Липецк,Рестораны,,,White Tiger,"ул. Советская, д. 66б, Липецк 398001 Россия",52.60424,39.580082
15069307,2020-12-15,Липецкая область,Лебедянь,Рестораны,,,Очаг,"Ленина, 10, Лебедянь 399610 Россия",53.012024,39.13433
8348296,2020-12-15,Липецкая область,Липецк,Рестораны,,,Ной,"Победы проспект, 1, Липецк 398024 Россия",52.60199,39.57224
13378650,2020-12-15,Липецкая область,Липецк,Рестораны,,Паб,Vaclav Bar,"ул. Стаханова, 61, Липецк 398004 Россия",52.59613,39.53492
8349738,2020-12-15,Липецкая область,Липецк,Рестораны,,,Штирлих,"Адмирала Макарова, 2, Липецк 398005 Россия",52.5888,39.61946
6743154,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Коктейль Холл,"Студёновская, 124а, Липецк 398007 Россия",52.618366,39.616646
16814250,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Papa Grill,"Катукова, 51, Липецк 398004 Россия",52.58053,39.53395
6189310,2020-12-15,Липецкая область,Липецк,Рестораны,,Кафе,Мерланг,"Катукова, 27а, Липецк 398036 Россия",52.58053,39.53395
16852836,2020-12-15,Липецкая область,Липецк,Рестораны,,,ЛОНДОН,"Ворошилова, 3, Липецк 398001 Россия",52.603466,39.588997
6189214,2020-12-15,Липецкая область,Липецк,Рестораны,,,Автосуши,"Меркулова, 10а, Липецк 398046 Россия",52.59082,39.54623
13413663,2020-12-15,Липецкая область,Липецк,Рестораны,,,Terkin GastroPub,"Первомайская улица, 82, Липецк 398001 Россия",52.60393,39.59874
14139850,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Фастфуд",ShishaGrill,"ул.Первомайская 82, Липецк 398001 Россия",52.60332,39.59033
9602844,2020-12-15,Липецкая область,Лебедянь,Рестораны,,,Час Пик,"ул. Мира, 9, Лебедянь 399610 Россия",53.0112,39.13237
17465322,2020-12-15,Липецкая область,Елец,Рестораны,,,Gridneff Coffee,"ул. Льва Толстого, 13, Елец 399770 Россия",52.62231,38.50582
8525924,2020-12-15,Липецкая область,Липецк,Рестораны,,,Гауди,"ул. Советская, д. 64, Липецк 398001 Россия",52.60491,39.59446
15105361,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Burger King,"Катукова, 51 ТЦ Ривьера, 3 этаж, Липецк 398036 Россия",52.58053,39.53395
8347104,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,KFC,"Советская, 66, Липецк 398001 Россия",52.65679,39.72761
6189224,2020-12-15,Липецкая область,Липецк,Рестораны,,,Арагви,"Космонавтов, 26, Липецк 398016 Россия",52.61791,39.58238
12010143,2020-12-15,Липецкая область,Задонск,Рестораны,,,Орхидея,"ул. Крупской, 58, Задонск 399200 Россия",52.39948,38.92438
